Starttime;SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x
2024-03-07 00:00:02;2024-03-07;1127;2024-03-05 12:24:31;98190525.99;7;0;6;0;358;2
2024-03-07 00:00:02;2024-03-07;1053;2024-03-05 07:53:46;84843663.58;6;2;7;2;1168;2
2024-03-07 00:00:02;2024-03-07;1128;2024-03-05 12:26:16;84843663.58;7;0;6;0;1168;2
2024-03-07 00:00:02;2024-03-07;1124;2024-03-05 12:13:01;116612623.15;8;3;2;3;1494;2
2024-03-07 00:00:02;2024-03-07;1129;2024-03-05 12:26:28;116612623.15;2;0;8;0;1494;2
2024-03-07 00:00:02;2024-03-07;1017;2024-03-05 05:06:38;296802725.41;6;3;4;3;127;2
2024-03-07 00:00:02;2024-03-07;1132;2024-03-05 12:41:27;296802725.41;4;0;6;0;127;2
2024-03-07 00:00:02;2024-03-07;1079;2024-03-05 09:15:31;76695424.73;6;7;1;7;1222;2
2024-03-07 00:00:02;2024-03-07;1133;2024-03-05 12:49:20;76695424.73;1;0;6;0;1222;2
2024-03-07 00:00:02;2024-03-07;1006;2024-03-05 04:24:54;19841389.07;8;1;2;1;302;2
2024-03-07 00:00:02;2024-03-07;1136;2024-03-05 13:03:24;19841389.07;2;0;8;0;302;2
2024-03-07 00:00:02;2024-03-07;963;2024-03-05 01:52:20;169670537.18;5;7;7;7;410;2
2024-03-07 00:00:02;2024-03-07;1137;2024-03-05 13:06:03;169670537.18;7;0;5;0;410;2
2024-03-07 00:00:02;2024-03-07;1065;2024-03-05 08:26:26;110006507.17;8;5;6;5;1158;2
2024-03-07 00:00:02;2024-03-07;1142;2024-03-05 13:44:34;110006507.17;6;0;8;0;1158;2
2024-03-07 00:00:02;2024-03-07;1060;2024-03-05 08:09:22;46844033.66;4;0;1;0;499;2
2024-03-07 00:00:02;2024-03-07;1143;2024-03-05 13:50:35;46844033.66;1;2;4;2;499;2
2024-03-07 00:00:02;2024-03-07;1011;2024-03-05 04:46:33;158570229.58;4;0;3;0;514;2
2024-03-07 00:00:02;2024-03-07;1144;2024-03-05 13:51:51;158570229.58;3;8;4;8;514;2
2024-03-07 00:00:02;2024-03-07;997;2024-03-05 03:46:04;227382519.21;1;1;6;1;1417;2
2024-03-07 00:00:02;2024-03-07;1145;2024-03-05 13:56:57;227382519.21;6;0;1;0;1417;2
2024-03-07 00:00:02;2024-03-07;1034;2024-03-05 06:11:16;61839102.51;6;1;7;1;713;2
2024-03-07 00:00:02;2024-03-07;1149;2024-03-05 14:03:52;61839102.51;7;0;6;0;713;2
2024-03-07 00:00:02;2024-03-07;1052;2024-03-05 07:40:43;64314130.51;4;0;5;0;1378;2
2024-03-07 00:00:02;2024-03-07;1150;2024-03-05 14:05:34;64314130.51;5;4;4;4;1378;2
2024-03-07 00:00:02;2024-03-07;1148;2024-03-05 14:01:57;168144232.42;3;0;6;0;1134;2
2024-03-07 00:00:02;2024-03-07;1151;2024-03-05 14:15:27;168144232.42;6;6;3;6;1134;2
2024-03-07 00:00:02;2024-03-07;961;2024-03-05 01:44:34;203576657.4;3;6;5;6;1246;2
2024-03-07 00:00:02;2024-03-07;1154;2024-03-05 14:21:51;203576657.4;5;0;3;0;1246;2
2024-03-07 00:00:02;2024-03-07;1112;2024-03-05 11:33:08;407032188.83;6;0;3;0;526;2
2024-03-07 00:00:02;2024-03-07;1155;2024-03-05 14:22:27;407032188.83;3;5;6;5;526;2
2024-03-07 00:00:02;2024-03-07;1153;2024-03-05 14:20:35;70193008.15;3;1;4;1;891;2
2024-03-07 00:00:02;2024-03-07;1158;2024-03-05 14:40:09;70193008.15;4;0;3;0;891;2
2024-03-07 00:00:02;2024-03-07;1141;2024-03-05 13:30:28;36290792.98;2;0;6;0;1084;2
2024-03-07 00:00:02;2024-03-07;1160;2024-03-05 14:43:10;36290792.98;6;6;2;6;1084;2
2024-03-07 00:00:02;2024-03-07;1152;2024-03-05 14:17:19;217030764.09;7;0;5;0;115;2
2024-03-07 00:00:02;2024-03-07;1162;2024-03-05 14:54:20;217030764.09;5;5;7;5;115;2
2024-03-07 00:00:02;2024-03-07;1033;2024-03-05 06:10:19;100560422.55;2;0;6;0;749;2
2024-03-07 00:00:02;2024-03-07;1164;2024-03-05 15:03:26;100560422.55;6;4;2;4;749;2
2024-03-07 00:00:02;2024-03-07;954;2024-03-05 00:57:43;239153503.4;2;8;6;8;922;2
2024-03-07 00:00:02;2024-03-07;1166;2024-03-05 15:13:56;239153503.4;6;0;2;0;922;2
2024-03-07 00:00:02;2024-03-07;977;2024-03-05 02:45:56;158148566.56;3;0;4;0;104;2
2024-03-07 00:00:02;2024-03-07;1168;2024-03-05 15:19:11;158148566.56;4;6;3;6;104;2
2024-03-07 00:00:02;2024-03-07;968;2024-03-05 02:25:14;105776297.25;8;0;3;0;196;2
2024-03-07 00:00:02;2024-03-07;1170;2024-03-05 15:23:32;105776297.25;3;8;8;8;196;2
2024-03-07 00:00:02;2024-03-07;1100;2024-03-05 10:54:07;62145660.04;2;0;5;0;99;2
2024-03-07 00:00:02;2024-03-07;1171;2024-03-05 15:28:46;62145660.04;5;6;2;6;99;2
2024-03-07 00:00:02;2024-03-07;984;2024-03-05 02:53:56;282530806.47;7;0;4;0;1113;2
2024-03-07 00:00:02;2024-03-07;1172;2024-03-05 15:33:12;282530806.47;4;6;7;6;1113;2
2024-03-07 00:00:02;2024-03-07;996;2024-03-05 03:45:23;165041338.57;2;3;4;3;1415;2
2024-03-07 00:00:02;2024-03-07;1175;2024-03-05 15:40:03;165041338.57;4;0;2;0;1415;2
2024-03-07 00:00:02;2024-03-07;1108;2024-03-05 11:26:43;171282337.62;1;4;3;4;820;2
2024-03-07 00:00:02;2024-03-07;1177;2024-03-05 15:44:43;171282337.62;3;0;1;0;820;2
2024-03-07 00:00:02;2024-03-07;1099;2024-03-05 10:51:54;254550795.54;5;2;1;2;521;2
2024-03-07 00:00:02;2024-03-07;1179;2024-03-05 15:51:01;254550795.54;1;0;5;0;521;2
2024-03-07 00:00:02;2024-03-07;1174;2024-03-05 15:39:01;233027419.56;3;0;6;0;62;2
2024-03-07 00:00:02;2024-03-07;1181;2024-03-05 16:05:39;233027419.56;6;1;3;1;62;2
2024-03-07 00:00:02;2024-03-07;973;2024-03-05 02:43:19;79603086.95;4;5;5;5;343;2
2024-03-07 00:00:02;2024-03-07;1183;2024-03-05 16:08:18;79603086.95;5;0;4;0;343;2
2024-03-07 00:00:02;2024-03-07;1025;2024-03-05 05:40:57;358911905.6;6;0;7;0;117;2
2024-03-07 00:00:02;2024-03-07;1184;2024-03-05 16:12:42;358911905.6;7;1;6;1;117;2
2024-03-07 00:00:02;2024-03-07;1140;2024-03-05 13:26:50;286308411.62;5;6;7;6;1198;2
2024-03-07 00:00:02;2024-03-07;1185;2024-03-05 16:16:45;286308411.62;7;0;5;0;1198;2
2024-03-07 00:00:02;2024-03-07;1138;2024-03-05 13:15:26;214459399.78;4;7;5;7;919;2
2024-03-07 00:00:02;2024-03-07;1186;2024-03-05 16:18:12;214459399.78;5;0;4;0;919;2
2024-03-07 00:00:02;2024-03-07;1182;2024-03-05 16:05:42;232940784.05;8;6;5;6;1474;2
2024-03-07 00:00:02;2024-03-07;1188;2024-03-05 16:23:47;232940784.05;5;0;8;0;1474;2
2024-03-07 00:00:02;2024-03-07;1159;2024-03-05 14:41:07;91969191.04;4;1;1;1;800;2
2024-03-07 00:00:02;2024-03-07;1189;2024-03-05 16:25:27;91969191.04;1;0;4;0;800;2
2024-03-07 00:00:02;2024-03-07;1120;2024-03-05 11:57:00;20442489.08;6;2;8;2;1211;2
2024-03-07 00:00:02;2024-03-07;1190;2024-03-05 16:26:09;20442489.08;8;0;6;0;1211;2
2024-03-07 00:00:02;2024-03-07;960;2024-03-05 01:35:34;181620947.35;5;1;7;1;250;2
2024-03-07 00:00:02;2024-03-07;1191;2024-03-05 16:32:31;181620947.35;7;0;5;0;250;2
2024-03-07 00:00:02;2024-03-07;1157;2024-03-05 14:34:47;202198422.28;1;0;3;0;1400;2
2024-03-07 00:00:02;2024-03-07;1194;2024-03-05 17:05:18;202198422.28;3;5;1;5;1400;2
2024-03-07 00:00:02;2024-03-07;995;2024-03-05 03:39:36;115765192.6;2;1;7;1;752;2
2024-03-07 00:00:02;2024-03-07;1195;2024-03-05 17:07:14;115765192.6;7;0;2;0;752;2
2024-03-07 00:00:02;2024-03-07;1046;2024-03-05 07:18:16;171465341.89;2;4;7;4;230;2
2024-03-07 00:00:02;2024-03-07;1197;2024-03-05 17:09:58;171465341.89;7;0;2;0;230;2
2024-03-07 00:00:02;2024-03-07;1037;2024-03-05 06:27:45;41348501.45;6;8;3;8;535;2
2024-03-07 00:00:02;2024-03-07;1198;2024-03-05 17:13:20;41348501.45;3;0;6;0;535;2
2024-03-07 00:00:02;2024-03-07;1005;2024-03-05 04:21:01;336324994.78;7;4;6;4;688;2
2024-03-07 00:00:02;2024-03-07;1200;2024-03-05 17:24:43;336324994.78;6;0;7;0;688;2
2024-03-07 00:00:02;2024-03-07;1117;2024-03-05 11:55:35;63420160.61;5;0;7;0;1265;2
2024-03-07 00:00:02;2024-03-07;1201;2024-03-05 17:43:18;63420160.61;7;7;5;7;1265;2
2024-03-07 00:00:02;2024-03-07;1056;2024-03-05 07:58:52;55055413.97;8;0;3;0;239;2
2024-03-07 00:00:02;2024-03-07;1203;2024-03-05 17:51:12;55055413.97;3;5;8;5;239;2
2024-03-07 00:00:02;2024-03-07;993;2024-03-05 03:25:52;139096279.62;1;0;6;0;413;2
2024-03-07 00:00:02;2024-03-07;1205;2024-03-05 17:58:57;139096279.62;6;6;1;6;413;2
2024-03-07 00:00:02;2024-03-07;1098;2024-03-05 10:51:03;111810999.82;2;0;6;0;683;2
2024-03-07 00:00:02;2024-03-07;1206;2024-03-05 18:00:58;111810999.82;6;4;2;4;683;2
2024-03-07 00:00:02;2024-03-07;1193;2024-03-05 17:00:41;184159118.6;1;0;3;0;322;2
2024-03-07 00:00:02;2024-03-07;1207;2024-03-05 18:02:21;184159118.6;3;3;1;3;322;2
2024-03-07 00:00:02;2024-03-07;1067;2024-03-05 08:41:49;238467990.41;5;2;7;2;1389;2
2024-03-07 00:00:02;2024-03-07;1208;2024-03-05 18:17:07;238467990.41;7;0;5;0;1389;2
2024-03-07 00:00:02;2024-03-07;965;2024-03-05 02:15:33;245245740.95;7;0;3;0;662;2
2024-03-07 00:00:02;2024-03-07;1211;2024-03-05 18:20:54;245245740.95;3;3;7;3;662;2
2024-03-07 00:00:02;2024-03-07;1103;2024-03-05 11:16:53;285226299.92;8;6;7;6;350;2
2024-03-07 00:00:02;2024-03-07;1212;2024-03-05 18:23:04;285226299.92;7;0;8;0;350;2
2024-03-07 00:00:02;2024-03-07;1054;2024-03-05 07:56:20;186329759.15;5;8;4;8;1217;2
2024-03-07 00:00:02;2024-03-07;1214;2024-03-05 18:30:14;186329759.15;4;0;5;0;1217;2
2024-03-07 00:00:02;2024-03-07;1204;2024-03-05 17:58:33;206109688.33;6;0;4;0;90;2
2024-03-07 00:00:02;2024-03-07;1215;2024-03-05 18:34:57;206109688.33;4;1;6;1;90;2
2024-03-07 00:00:02;2024-03-07;981;2024-03-05 02:50:07;39693118.45;7;4;8;4;1250;2
2024-03-07 00:00:02;2024-03-07;1216;2024-03-05 18:42:39;39693118.45;8;0;7;0;1250;2
2024-03-07 00:00:02;2024-03-07;991;2024-03-05 03:14:56;133945176.52;2;0;7;0;42;2
2024-03-07 00:00:02;2024-03-07;1217;2024-03-05 18:43:34;133945176.52;7;7;2;7;42;2
2024-03-07 00:00:02;2024-03-07;1209;2024-03-05 18:20:15;50231714.84;3;8;2;8;490;2
2024-03-07 00:00:02;2024-03-07;1218;2024-03-05 18:44:29;50231714.84;2;0;3;0;490;2
2024-03-07 00:00:02;2024-03-07;1047;2024-03-05 07:21:53;48333983.78;1;6;7;6;468;2
2024-03-07 00:00:02;2024-03-07;1219;2024-03-05 18:48:35;48333983.78;7;0;1;0;468;2
2024-03-07 00:00:02;2024-03-07;1111;2024-03-05 11:31:23;78734756.4;6;0;4;0;841;2
2024-03-07 00:00:02;2024-03-07;1220;2024-03-05 18:51:47;78734756.4;4;1;6;1;841;2
2024-03-07 00:00:02;2024-03-07;972;2024-03-05 02:37:36;96448273.52;1;5;8;5;866;2
2024-03-07 00:00:02;2024-03-07;1221;2024-03-05 18:51:53;96448273.52;8;0;1;0;866;2
2024-03-07 00:00:02;2024-03-07;1139;2024-03-05 13:15:43;159321905.05;1;3;7;3;502;2
2024-03-07 00:00:02;2024-03-07;1222;2024-03-05 19:03:19;159321905.05;7;0;1;0;502;2
2024-03-07 00:00:02;2024-03-07;1192;2024-03-05 16:59:55;115490884.71;1;4;5;4;3;2
2024-03-07 00:00:02;2024-03-07;1223;2024-03-05 19:04:00;115490884.71;5;0;1;0;3;2
2024-03-07 00:00:02;2024-03-07;1173;2024-03-05 15:33:43;189893188.65;3;2;5;2;912;2
2024-03-07 00:00:02;2024-03-07;1224;2024-03-05 19:06:15;189893188.65;5;0;3;0;912;2
2024-03-07 00:00:02;2024-03-07;957;2024-03-05 01:32:30;226441039.58;4;0;3;0;574;2
2024-03-07 00:00:02;2024-03-07;1225;2024-03-05 19:08:00;226441039.58;3;6;4;6;574;2
2024-03-07 00:00:02;2024-03-07;966;2024-03-05 02:16:44;152238705.81;7;4;5;4;740;2
2024-03-07 00:00:02;2024-03-07;1226;2024-03-05 19:10:40;152238705.81;5;0;7;0;740;2
2024-03-07 00:00:02;2024-03-07;1024;2024-03-05 05:29:41;58537410.57;6;8;2;8;545;2
2024-03-07 00:00:02;2024-03-07;1227;2024-03-05 19:18:19;58537410.57;2;0;6;0;545;2
2024-03-07 00:00:02;2024-03-07;1018;2024-03-05 05:06:43;137331772.71;7;5;2;5;992;2
2024-03-07 00:00:02;2024-03-07;1228;2024-03-05 19:27:15;137331772.71;2;0;7;0;992;2
2024-03-07 00:00:02;2024-03-07;1202;2024-03-05 17:45:43;156508414.81;5;4;6;4;926;2
2024-03-07 00:00:02;2024-03-07;1229;2024-03-05 19:29:08;156508414.81;6;0;5;0;926;2
2024-03-07 00:00:02;2024-03-07;1085;2024-03-05 09:44:17;173246499.18;4;6;3;6;646;2
2024-03-07 00:00:02;2024-03-07;1230;2024-03-05 20:00:41;173246499.18;3;0;4;0;646;2
2024-03-07 00:00:02;2024-03-07;1068;2024-03-05 08:48:11;208197781.31;5;0;3;0;1426;2
2024-03-07 00:00:02;2024-03-07;1231;2024-03-05 20:36:33;208197781.31;3;8;5;8;1426;2
2024-03-07 00:00:02;2024-03-07;1122;2024-03-05 12:08:53;398819229.84;6;0;8;0;444;2
2024-03-07 00:00:02;2024-03-07;1232;2024-03-05 20:37:25;398819229.84;8;6;6;6;444;2
2024-03-07 00:00:02;2024-03-07;955;2024-03-05 00:57:55;234561906.49;4;8;3;8;232;2
2024-03-07 00:00:02;2024-03-07;1238;2024-03-05 23:26:27;234561906.49;3;0;4;0;232;2
2024-03-07 00:00:02;2024-03-07;1332;2024-03-06 06:25:41;210395380.67;2;8;4;8;1238;1
2024-03-07 00:00:02;2024-03-07;1341;2024-03-06 06:53:57;210395380.67;4;0;2;0;1238;1
2024-03-07 00:00:02;2024-03-07;1343;2024-03-06 07:10:03;89972812.71;5;0;1;0;1343;1
2024-03-07 00:00:02;2024-03-07;1371;2024-03-06 08:42:13;89972812.71;1;5;5;5;1343;1
2024-03-07 00:00:02;2024-03-07;1281;2024-03-06 03:46:18;130413103.85;6;3;5;3;282;1
2024-03-07 00:00:02;2024-03-07;1398;2024-03-06 09:48:26;130413103.85;5;0;6;0;282;1
2024-03-07 00:00:02;2024-03-07;1261;2024-03-06 02:30:03;228721662.81;4;0;8;0;417;1
2024-03-07 00:00:02;2024-03-07;1415;2024-03-06 10:21:35;228721662.81;8;7;4;7;417;1
2024-03-07 00:00:02;2024-03-07;1331;2024-03-06 06:25:18;228538879.87;6;0;8;0;1027;1
2024-03-07 00:00:02;2024-03-07;1416;2024-03-06 10:31:42;228538879.87;8;2;6;2;1027;1
2024-03-07 00:00:02;2024-03-07;1386;2024-03-06 09:23:13;40558149.84;1;0;4;0;370;1
2024-03-07 00:00:02;2024-03-07;1425;2024-03-06 10:52:37;40558149.84;4;7;1;7;370;1
2024-03-07 00:00:02;2024-03-07;1263;2024-03-06 02:34:30;147149563.45;3;0;8;0;583;1
2024-03-07 00:00:02;2024-03-07;1435;2024-03-06 11:28:41;147149563.45;8;1;3;1;583;1
2024-03-07 00:00:02;2024-03-07;1426;2024-03-06 10:53:07;148502102.38;6;0;8;0;1302;1
2024-03-07 00:00:02;2024-03-07;1436;2024-03-06 11:30:20;148502102.38;8;6;6;6;1302;1
2024-03-07 00:00:02;2024-03-07;1409;2024-03-06 10:10:30;36255167.38;5;1;8;1;2;1
2024-03-07 00:00:02;2024-03-07;1443;2024-03-06 11:42:16;36255167.38;8;0;5;0;2;1
2024-03-07 00:00:02;2024-03-07;1440;2024-03-06 11:36:58;409460597.54;5;6;6;6;1406;1
2024-03-07 00:00:02;2024-03-07;1445;2024-03-06 11:50:33;409460597.54;6;0;5;0;1406;1
2024-03-07 00:00:02;2024-03-07;1417;2024-03-06 10:33:38;274087642.08;1;8;7;8;732;1
2024-03-07 00:00:02;2024-03-07;1452;2024-03-06 12:31:40;274087642.08;7;0;1;0;732;1
2024-03-07 00:00:02;2024-03-07;1368;2024-03-06 08:32:57;184434763.09;5;0;1;0;1239;1
2024-03-07 00:00:02;2024-03-07;1468;2024-03-06 13:40:05;184434763.09;1;3;5;3;1239;1
2024-03-07 00:00:02;2024-03-07;1326;2024-03-06 06:08:54;132114342.88;4;0;7;0;850;1
2024-03-07 00:00:02;2024-03-07;1474;2024-03-06 14:13:50;132114342.88;7;7;4;7;850;1
2024-03-07 00:00:02;2024-03-07;1271;2024-03-06 03:06:03;113569216.91;8;0;1;0;603;1
2024-03-07 00:00:02;2024-03-07;1483;2024-03-06 14:57:26;113569216.91;1;6;8;6;603;1
2024-03-07 00:00:02;2024-03-07;1357;2024-03-06 07:57:27;246572301.57;1;2;3;2;1499;1
2024-03-07 00:00:02;2024-03-07;1488;2024-03-06 15:22:51;246572301.57;3;0;1;0;1499;1
2024-03-07 00:00:02;2024-03-07;1469;2024-03-06 13:45:43;63795276.58;4;5;6;5;156;1
2024-03-07 00:00:02;2024-03-07;1489;2024-03-06 15:22:54;63795276.58;6;0;4;0;156;1
2024-03-07 00:00:02;2024-03-07;1370;2024-03-06 08:38:47;63073680.76;3;0;4;0;815;1
2024-03-07 00:00:02;2024-03-07;1494;2024-03-06 15:38:26;63073680.76;4;8;3;8;815;1
2024-03-07 00:00:02;2024-03-07;1419;2024-03-06 10:36:50;135757786.54;2;0;4;0;381;1
2024-03-07 00:00:02;2024-03-07;1508;2024-03-06 16:13:08;135757786.54;4;1;2;1;381;1
2024-03-07 00:00:02;2024-03-07;1437;2024-03-06 11:32:19;106785384.44;4;0;5;0;505;1
2024-03-07 00:00:02;2024-03-07;1530;2024-03-06 17:16:45;106785384.44;5;4;4;4;505;1
2024-03-07 00:00:02;2024-03-07;1447;2024-03-06 12:00:04;37330023.21;2;0;8;0;165;1
2024-03-07 00:00:02;2024-03-07;1536;2024-03-06 17:51:07;37330023.21;8;3;2;3;165;1
2024-03-07 00:00:02;2024-03-07;1252;2024-03-06 02:01:33;90821410.39;2;0;3;0;1059;1
2024-03-07 00:00:02;2024-03-07;1547;2024-03-06 18:31:06;90821410.39;3;5;2;5;1059;1
2024-03-07 00:00:02;2024-03-07;1244;2024-03-06 01:32:48;59456830.35;2;5;3;5;604;1
2024-03-07 00:00:02;2024-03-07;1558;2024-03-06 19:09:52;59456830.35;3;0;2;0;604;1
2024-03-07 00:00:02;2024-03-07;1268;2024-03-06 03:02:06;230236521.32;7;0;4;0;1161;1
