SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x;Starttime
2024-03-10;2040;2024-03-08 07:41:38;245553060.99;1;0;4;0;1255;2;2024-03-08 10:42:18
2024-03-10;2086;2024-03-08 10:42:17;245553060.99;4;6;1;6;1255;2;2024-03-08 10:42:18
2024-03-10;1982;2024-03-08 04:39:24;346332244.29;6;0;3;0;91;2;2024-03-08 10:47:56
2024-03-10;2088;2024-03-08 10:47:55;346332244.29;3;4;6;4;91;2;2024-03-08 10:47:56
2024-03-10;2031;2024-03-08 07:21:55;38483079.74;5;0;6;0;1244;2;2024-03-08 10:58:14
2024-03-10;2091;2024-03-08 10:58:13;38483079.74;6;2;5;2;1244;2;2024-03-08 10:58:14
2024-03-10;2048;2024-03-08 08:07:04;203231017.69;8;6;5;6;1315;2;2024-03-08 10:58:58
2024-03-10;2093;2024-03-08 10:58:57;203231017.69;5;0;8;0;1315;2;2024-03-08 10:58:58
2024-03-10;1954;2024-03-08 03:08:13;205604111.82;3;4;6;4;517;2;2024-03-08 11:00:22
2024-03-10;2094;2024-03-08 11:00:21;205604111.82;6;0;3;0;517;2;2024-03-08 11:00:22
2024-03-10;1943;2024-03-08 02:19:58;115742369.28;4;4;7;4;963;2;2024-03-08 11:11:32
2024-03-10;2097;2024-03-08 11:11:31;115742369.28;7;0;4;0;963;2;2024-03-08 11:11:32
2024-03-10;1996;2024-03-08 05:10:12;234653529.0;7;0;1;0;1162;2;2024-03-08 11:12:33
2024-03-10;2098;2024-03-08 11:12:32;234653529.0;1;3;7;3;1162;2;2024-03-08 11:12:33
2024-03-10;1935;2024-03-08 01:47:41;39014728.07;2;0;5;0;927;2;2024-03-08 11:12:39
2024-03-10;2099;2024-03-08 11:12:38;39014728.07;5;6;2;6;927;2;2024-03-08 11:12:39
2024-03-10;2035;2024-03-08 07:31:45;247021515.24;3;0;6;0;754;2;2024-03-08 11:15:44
2024-03-10;2101;2024-03-08 11:15:43;247021515.24;6;3;3;3;754;2;2024-03-08 11:15:44
2024-03-10;2064;2024-03-08 09:25:36;194218563.81;1;0;6;0;41;2;2024-03-08 11:18:04
2024-03-10;2102;2024-03-08 11:18:03;194218563.81;6;2;1;2;41;2;2024-03-08 11:18:04
2024-03-10;2016;2024-03-08 06:13:02;125503824.87;8;0;6;0;336;2;2024-03-08 11:21:20
2024-03-10;2103;2024-03-08 11:21:19;125503824.87;6;2;8;2;336;2;2024-03-08 11:21:20
2024-03-10;1981;2024-03-08 04:33:35;236739958.19;1;8;6;8;1441;2;2024-03-08 11:27:59
2024-03-10;2105;2024-03-08 11:27:58;236739958.19;6;0;1;0;1441;2;2024-03-08 11:27:59
2024-03-10;1968;2024-03-08 03:53:21;43160975.36;4;8;2;8;508;2;2024-03-08 11:41:30
2024-03-10;2109;2024-03-08 11:41:29;43160975.36;2;0;4;0;508;2;2024-03-08 11:41:30
2024-03-10;2083;2024-03-08 10:25:11;128085609.64;2;0;5;0;1016;2;2024-03-08 11:42:41
2024-03-10;2110;2024-03-08 11:42:40;128085609.64;5;2;2;2;1016;2;2024-03-08 11:42:41
2024-03-10;2092;2024-03-08 10:58:37;184115992.09;5;0;1;0;1032;2;2024-03-08 11:44:20
2024-03-10;2112;2024-03-08 11:44:19;184115992.09;1;3;5;3;1032;2;2024-03-08 11:44:20
2024-03-10;2095;2024-03-08 11:06:17;300477107.79;2;7;7;7;939;2;2024-03-08 12:08:27
2024-03-10;2115;2024-03-08 12:08:26;300477107.79;7;0;2;0;939;2;2024-03-08 12:08:27
2024-03-10;1946;2024-03-08 02:30:52;82077796.42;2;5;5;5;786;2;2024-03-08 12:10:03
2024-03-10;2116;2024-03-08 12:10:02;82077796.42;5;0;2;0;786;2;2024-03-08 12:10:03
2024-03-10;1949;2024-03-08 02:49:50;31792545.47;8;0;7;0;137;2;2024-03-08 12:17:19
2024-03-10;2118;2024-03-08 12:17:18;31792545.47;7;3;8;3;137;2;2024-03-08 12:17:19
2024-03-10;2030;2024-03-08 07:21:21;206910169.61;6;0;3;0;1079;2;2024-03-08 12:29:04
2024-03-10;2122;2024-03-08 12:29:03;206910169.61;3;4;6;4;1079;2;2024-03-08 12:29:04
2024-03-10;2000;2024-03-08 05:28:24;76864067.98;8;0;1;0;1093;2;2024-03-08 12:39:14
2024-03-10;2123;2024-03-08 12:39:13;76864067.98;1;1;8;1;1093;2;2024-03-08 12:39:14
2024-03-10;2025;2024-03-08 06:51:17;255178253.8;4;6;6;6;707;2;2024-03-08 12:46:39
2024-03-10;2124;2024-03-08 12:46:38;255178253.8;6;0;4;0;707;2;2024-03-08 12:46:39
2024-03-10;2052;2024-03-08 08:23:25;160491808.33;7;1;3;1;400;2;2024-03-08 13:12:59
2024-03-10;2133;2024-03-08 13:12:58;160491808.33;3;0;7;0;400;2;2024-03-08 13:12:59
2024-03-10;1941;2024-03-08 02:13:07;70046512.18;8;0;6;0;1411;2;2024-03-08 13:22:24
2024-03-10;2134;2024-03-08 13:22:23;70046512.18;6;4;8;4;1411;2;2024-03-08 13:22:24
2024-03-10;2073;2024-03-08 09:48:30;175985299.37;7;0;8;0;7;2;2024-03-08 13:25:12
2024-03-10;2137;2024-03-08 13:25:11;175985299.37;8;5;7;5;7;2;2024-03-08 13:25:12
2024-03-10;2037;2024-03-08 07:35:32;246333170.23;3;0;6;0;825;2;2024-03-08 13:27:52
2024-03-10;2142;2024-03-08 13:27:51;246333170.23;6;6;3;6;825;2;2024-03-08 13:27:52
2024-03-10;1937;2024-03-08 01:52:16;118566394.54;8;0;7;0;299;2;2024-03-08 13:37:07
2024-03-10;2145;2024-03-08 13:37:06;118566394.54;7;2;8;2;299;2;2024-03-08 13:37:07
2024-03-10;2141;2024-03-08 13:27:02;125724378.43;6;1;2;1;40;2;2024-03-08 13:44:17
2024-03-10;2146;2024-03-08 13:44:16;125724378.43;2;0;6;0;40;2;2024-03-08 13:44:17
2024-03-10;2144;2024-03-08 13:33:21;168125315.47;4;4;6;4;199;2;2024-03-08 13:47:09
2024-03-10;2147;2024-03-08 13:47:08;168125315.47;6;0;4;0;199;2;2024-03-08 13:47:09
2024-03-10;1938;2024-03-08 01:59:28;89277987.0;8;0;3;0;35;2;2024-03-08 13:47:33
2024-03-10;2148;2024-03-08 13:47:32;89277987.0;3;6;8;6;35;2;2024-03-08 13:47:33
2024-03-10;1992;2024-03-08 05:00:31;89195539.29;8;0;1;0;31;2;2024-03-08 13:51:54
2024-03-10;2150;2024-03-08 13:51:53;89195539.29;1;4;8;4;31;2;2024-03-08 13:51:54
2024-03-10;2130;2024-03-08 13:01:58;117512064.57;7;8;3;8;248;2;2024-03-08 13:54:19
2024-03-10;2151;2024-03-08 13:54:18;117512064.57;3;0;7;0;248;2;2024-03-08 13:54:19
2024-03-10;2149;2024-03-08 13:51:31;49292633.72;3;0;6;0;868;2;2024-03-08 13:57:45
2024-03-10;2152;2024-03-08 13:57:44;49292633.72;6;8;3;8;868;2;2024-03-08 13:57:45
2024-03-10;2066;2024-03-08 09:30:04;54121709.99;1;6;3;6;556;2;2024-03-08 14:15:16
2024-03-10;2154;2024-03-08 14:15:15;54121709.99;3;0;1;0;556;2;2024-03-08 14:15:16
2024-03-10;2114;2024-03-08 11:53:15;123402122.81;4;8;3;8;289;2;2024-03-08 14:15:31
2024-03-10;2155;2024-03-08 14:15:30;123402122.81;3;0;4;0;289;2;2024-03-08 14:15:31
2024-03-10;2021;2024-03-08 06:26:27;27724764.66;2;0;6;0;1129;2;2024-03-08 14:25:19
2024-03-10;2156;2024-03-08 14:25:18;27724764.66;6;1;2;1;1129;2;2024-03-08 14:25:19
2024-03-10;2100;2024-03-08 11:14:38;94745108.28;8;4;6;4;210;2;2024-03-08 14:27:57
2024-03-10;2157;2024-03-08 14:27:56;94745108.28;6;0;8;0;210;2;2024-03-08 14:27:57
2024-03-10;1978;2024-03-08 04:24:48;75645303.28;2;0;6;0;1152;2;2024-03-08 14:35:07
2024-03-10;2159;2024-03-08 14:35:06;75645303.28;6;8;2;8;1152;2;2024-03-08 14:35:07
2024-03-10;2090;2024-03-08 10:51:47;111794543.96;8;0;5;0;525;2;2024-03-08 14:35:41
2024-03-10;2160;2024-03-08 14:35:40;111794543.96;5;7;8;7;525;2;2024-03-08 14:35:41
2024-03-10;1975;2024-03-08 04:10:50;132864452.13;2;7;8;7;1362;2;2024-03-08 15:00:14
2024-03-10;2165;2024-03-08 15:00:13;132864452.13;8;0;2;0;1362;2;2024-03-08 15:00:14
2024-03-10;2065;2024-03-08 09:27:49;314740225.12;1;4;4;4;1262;2;2024-03-08 15:02:04
2024-03-10;2167;2024-03-08 15:02:03;314740225.12;4;0;1;0;1262;2;2024-03-08 15:02:04
2024-03-10;2121;2024-03-08 12:23:50;94967690.17;6;0;8;0;288;2;2024-03-08 15:02:14
2024-03-10;2168;2024-03-08 15:02:13;94967690.17;8;4;6;4;288;2;2024-03-08 15:02:14
2024-03-10;2032;2024-03-08 07:23:33;222259002.5;7;0;2;0;767;2;2024-03-08 15:02:39
2024-03-10;2169;2024-03-08 15:02:38;222259002.5;2;8;7;8;767;2;2024-03-08 15:02:39
2024-03-10;1951;2024-03-08 03:01:01;61115886.67;2;3;8;3;191;2;2024-03-08 15:15:49
2024-03-10;2172;2024-03-08 15:15:48;61115886.67;8;0;2;0;191;2;2024-03-08 15:15:49
2024-03-10;2009;2024-03-08 05:50:53;295985920.27;3;5;6;5;272;2;2024-03-08 15:17:25
2024-03-10;2173;2024-03-08 15:17:24;295985920.27;6;0;3;0;272;2;2024-03-08 15:17:25
2024-03-10;1990;2024-03-08 04:57:18;120852546.64;2;0;5;0;1110;2;2024-03-08 15:27:01
2024-03-10;2176;2024-03-08 15:27:00;120852546.64;5;4;2;4;1110;2;2024-03-08 15:27:01
2024-03-10;1963;2024-03-08 03:39:23;60995068.59;5;0;3;0;859;2;2024-03-08 15:41:24
2024-03-10;2177;2024-03-08 15:41:23;60995068.59;3;4;5;4;859;2;2024-03-08 15:41:24
2024-03-10;2014;2024-03-08 06:06:05;35514268.99;8;0;7;0;563;2;2024-03-08 15:47:56
2024-03-10;2178;2024-03-08 15:47:55;35514268.99;7;6;8;6;563;2;2024-03-08 15:47:56
2024-03-10;1942;2024-03-08 02:13:29;182901026.14;3;0;6;0;658;2;2024-03-08 15:59:03
2024-03-10;2180;2024-03-08 15:59:02;182901026.14;6;2;3;2;658;2;2024-03-08 15:59:03
2024-03-10;2128;2024-03-08 13:01:28;37727565.5;6;8;3;8;426;2;2024-03-08 16:17:09
2024-03-10;2182;2024-03-08 16:17:08;37727565.5;3;0;6;0;426;2;2024-03-08 16:17:09
2024-03-10;2043;2024-03-08 07:57:52;245351817.0;3;7;6;7;757;2;2024-03-08 16:25:00
2024-03-10;2183;2024-03-08 16:24:59;245351817.0;6;0;3;0;757;2;2024-03-08 16:25:00
2024-03-10;2059;2024-03-08 08:55:11;245269325.51;8;4;1;4;709;2;2024-03-08 16:26:38
2024-03-10;2184;2024-03-08 16:26:37;245269325.51;1;0;8;0;709;2;2024-03-08 16:26:38
2024-03-10;2005;2024-03-08 05:38:59;172144231.58;4;0;3;0;1472;2;2024-03-08 16:26:53
2024-03-10;2185;2024-03-08 16:26:52;172144231.58;3;6;4;6;1472;2;2024-03-08 16:26:53
2024-03-10;2075;2024-03-08 09:51:03;52258226.29;2;0;8;0;578;2;2024-03-08 16:28:00
2024-03-10;2186;2024-03-08 16:27:59;52258226.29;8;1;2;1;578;2;2024-03-08 16:28:00
2024-03-10;2056;2024-03-08 08:36:36;196834028.0;1;8;5;8;131;2;2024-03-08 16:31:18
2024-03-10;2187;2024-03-08 16:31:17;196834028.0;5;0;1;0;131;2;2024-03-08 16:31:18
2024-03-10;2181;2024-03-08 16:03:15;199573386.55;5;0;4;0;73;2;2024-03-08 16:36:24
2024-03-10;2190;2024-03-08 16:36:23;199573386.55;4;6;5;6;73;2;2024-03-08 16:36:24
2024-03-10;2143;2024-03-08 13:28:51;148686733.1;3;0;1;0;1256;2;2024-03-08 16:42:33
2024-03-10;2191;2024-03-08 16:42:32;148686733.1;1;8;3;8;1256;2;2024-03-08 16:42:33
2024-03-10;1979;2024-03-08 04:31:45;161542284.01;1;0;7;0;797;2;2024-03-08 16:43:46
2024-03-10;2192;2024-03-08 16:43:45;161542284.01;7;1;1;1;797;2;2024-03-08 16:43:46
2024-03-10;2067;2024-03-08 09:31:33;63574373.75;7;0;1;0;341;2;2024-03-08 16:45:22
2024-03-10;2193;2024-03-08 16:45:21;63574373.75;1;5;7;5;341;2;2024-03-08 16:45:22
2024-03-10;2127;2024-03-08 12:59:13;127539622.17;7;0;3;0;25;2;2024-03-08 16:49:18
2024-03-10;2194;2024-03-08 16:49:17;127539622.17;3;3;7;3;25;2;2024-03-08 16:49:18
2024-03-10;2135;2024-03-08 13:22:29;279096418.85;7;0;3;0;812;2;2024-03-08 16:50:03
2024-03-10;2195;2024-03-08 16:50:02;279096418.85;3;2;7;2;812;2;2024-03-08 16:50:03
2024-03-10;1961;2024-03-08 03:33:50;77198871.87;2;0;1;0;338;2;2024-03-08 17:06:02
2024-03-10;2197;2024-03-08 17:06:01;77198871.87;1;8;2;8;338;2;2024-03-08 17:06:02
2024-03-10;1998;2024-03-08 05:19:59;235631459.68;1;4;6;4;968;2;2024-03-08 17:14:07
2024-03-10;2198;2024-03-08 17:14:06;235631459.68;6;0;1;0;968;2;2024-03-08 17:14:07
2024-03-10;2001;2024-03-08 05:29:26;114596402.42;5;0;6;0;1278;2;2024-03-08 17:15:54
2024-03-10;2200;2024-03-08 17:15:53;114596402.42;6;8;5;8;1278;2;2024-03-08 17:15:54
2024-03-10;1995;2024-03-08 05:09:17;189057874.6;3;0;5;0;1183;2;2024-03-08 17:28:30
2024-03-10;2203;2024-03-08 17:28:29;189057874.6;5;7;3;7;1183;2;2024-03-08 17:28:30
2024-03-10;2170;2024-03-08 15:03:18;53362490.35;8;3;2;3;1206;2;2024-03-08 17:37:59
2024-03-10;2204;2024-03-08 17:37:58;53362490.35;2;0;8;0;1206;2;2024-03-08 17:37:59
2024-03-10;2111;2024-03-08 11:43:21;94575776.96;2;0;4;0;1182;2;2024-03-08 17:41:16
2024-03-10;2205;2024-03-08 17:41:15;94575776.96;4;4;2;4;1182;2;2024-03-08 17:41:16
2024-03-10;2174;2024-03-08 15:23:56;397466474.57;6;0;7;0;465;2;2024-03-08 18:04:57
2024-03-10;2208;2024-03-08 18:04:56;397466474.57;7;4;6;4;465;2;2024-03-08 18:04:57
2024-03-10;1997;2024-03-08 05:13:40;92328038.12;5;3;6;3;571;2;2024-03-08 18:08:19
2024-03-10;2209;2024-03-08 18:08:18;92328038.12;6;0;5;0;571;2;2024-03-08 18:08:19
2024-03-10;1959;2024-03-08 03:32:52;279860470.9;3;2;7;2;631;2;2024-03-08 18:13:10
2024-03-10;2212;2024-03-08 18:13:09;279860470.9;7;0;3;0;631;2;2024-03-08 18:13:10
2024-03-10;1974;2024-03-08 04:10:41;292581554.2;5;2;7;2;1264;2;2024-03-08 18:20:24
2024-03-10;2214;2024-03-08 18:20:23;292581554.2;7;0;5;0;1264;2;2024-03-08 18:20:24
2024-03-10;1944;2024-03-08 02:25:02;282189293.12;8;6;4;6;1184;2;2024-03-08 18:21:41
2024-03-10;2215;2024-03-08 18:21:40;282189293.12;4;0;8;0;1184;2;2024-03-08 18:21:41
2024-03-10;2042;2024-03-08 07:50:55;117542986.93;5;0;4;0;489;2;2024-03-08 18:23:10
2024-03-10;2216;2024-03-08 18:23:09;117542986.93;4;3;5;3;489;2;2024-03-08 18:23:10
2024-03-10;2085;2024-03-08 10:39:14;163532884.33;6;0;1;0;26;2;2024-03-08 18:23:17
2024-03-10;2217;2024-03-08 18:23:16;163532884.33;1;2;6;2;26;2;2024-03-08 18:23:17
2024-03-10;2024;2024-03-08 06:45:54;238253387.84;1;0;3;0;824;2;2024-03-08 18:40:14
2024-03-10;2218;2024-03-08 18:40:13;238253387.84;3;6;1;6;824;2;2024-03-08 18:40:14
2024-03-10;1960;2024-03-08 03:33:44;208371079.01;1;0;4;0;1486;2;2024-03-08 18:45:00
2024-03-10;2219;2024-03-08 18:44:59;208371079.01;4;6;1;6;1486;2;2024-03-08 18:45:00
2024-03-10;2138;2024-03-08 13:25:11;246248533.3;7;7;4;7;842;2;2024-03-08 18:50:25
2024-03-10;2220;2024-03-08 18:50:24;246248533.3;4;0;7;0;842;2;2024-03-08 18:50:25
2024-03-10;1999;2024-03-08 05:24:27;164349833.29;3;0;7;0;901;2;2024-03-08 18:56:40
2024-03-10;2221;2024-03-08 18:56:39;164349833.29;7;7;3;7;901;2;2024-03-08 18:56:40
2024-03-10;2107;2024-03-08 11:34:20;158848175.17;5;0;3;0;201;2;2024-03-08 18:57:48
2024-03-10;2222;2024-03-08 18:57:47;158848175.17;3;5;5;5;201;2;2024-03-08 18:57:48
2024-03-10;1966;2024-03-08 03:45:26;136696522.53;5;5;3;5;158;2;2024-03-08 19:09:18
2024-03-10;2224;2024-03-08 19:09:17;136696522.53;3;0;5;0;158;2;2024-03-08 19:09:18
2024-03-10;2008;2024-03-08 05:50:44;40034727.37;2;0;6;0;485;2;2024-03-08 19:15:08
2024-03-10;2226;2024-03-08 19:15:07;40034727.37;6;3;2;3;485;2;2024-03-08 19:15:08
2024-03-10;2213;2024-03-08 18:14:49;82976657.72;2;5;7;5;1043;2;2024-03-08 19:15:25
2024-03-10;2227;2024-03-08 19:15:24;82976657.72;7;0;2;0;1043;2;2024-03-08 19:15:25
2024-03-10;2046;2024-03-08 08:01:14;60178468.6;2;0;3;0;1075;2;2024-03-08 19:16:42
2024-03-10;2228;2024-03-08 19:16:41;60178468.6;3;3;2;3;1075;2;2024-03-08 19:16:42
2024-03-10;2211;2024-03-08 18:10:19;48792774.88;2;0;7;0;1119;2;2024-03-08 19:17:58
2024-03-10;2229;2024-03-08 19:17:57;48792774.88;7;5;2;5;1119;2;2024-03-08 19:17:58
2024-03-10;2089;2024-03-08 10:49:29;91896847.86;1;0;2;0;793;2;2024-03-08 19:22:27
2024-03-10;2231;2024-03-08 19:22:26;91896847.86;2;4;1;4;793;2;2024-03-08 19:22:27
2024-03-10;1989;2024-03-08 04:56:06;198162260.51;6;0;8;0;331;2;2024-03-08 20:09:41
2024-03-10;2234;2024-03-08 20:09:40;198162260.51;8;3;6;3;331;2;2024-03-08 20:09:41
2024-03-10;2117;2024-03-08 12:16:11;158157444.06;5;4;6;4;940;2;2024-03-08 20:09:47
2024-03-10;2235;2024-03-08 20:09:46;158157444.06;6;0;5;0;940;2;2024-03-08 20:09:47
2024-03-10;1934;2024-03-08 01:44:14;179870053.21;7;0;5;0;598;2;2024-03-08 20:58:57
2024-03-10;2236;2024-03-08 20:58:56;179870053.21;5;3;7;3;598;2;2024-03-08 20:58:57
2024-03-10;2126;2024-03-08 12:58:21;156204628.92;4;8;7;8;276;2;2024-03-08 21:05:48
2024-03-10;2237;2024-03-08 21:05:47;156204628.92;7;0;4;0;276;2;2024-03-08 21:05:48
2024-03-10;2136;2024-03-08 13:23:56;72512597.0;5;8;8;8;416;2;2024-03-08 21:20:05
2024-03-10;2239;2024-03-08 21:20:04;72512597.0;8;0;5;0;416;2;2024-03-08 21:20:05
2024-03-10;2223;2024-03-08 19:02:03;153547361.8;5;0;7;0;1076;2;2024-03-08 21:22:34
2024-03-10;2240;2024-03-08 21:22:33;153547361.8;7;3;5;3;1076;2;2024-03-08 21:22:34
2024-03-10;2113;2024-03-08 11:50:30;194314730.27;6;6;7;6;659;2;2024-03-08 21:49:26
2024-03-10;2241;2024-03-08 21:49:25;194314730.27;7;0;6;0;659;2;2024-03-08 21:49:26
2024-03-10;1986;2024-03-08 04:54:41;239826200.48;7;0;1;0;60;2;2024-03-08 21:58:12
2024-03-10;2242;2024-03-08 21:58:11;239826200.48;1;7;7;7;60;2;2024-03-08 21:58:12
2024-03-10;2020;2024-03-08 06:26:18;77255739.38;6;0;5;0;318;2;2024-03-08 22:25:31
2024-03-10;2243;2024-03-08 22:25:30;77255739.38;5;8;6;8;318;2;2024-03-08 22:25:31
2024-03-10;2045;2024-03-08 08:00:53;103011104.02;5;1;7;1;884;2;2024-03-08 22:53:25
2024-03-10;2244;2024-03-08 22:53:24;103011104.02;7;0;5;0;884;2;2024-03-08 22:53:25
2024-03-10;2096;2024-03-08 11:08:23;299904690.4;1;7;4;7;1300;2;2024-03-08 23:32:59
2024-03-10;2247;2024-03-08 23:32:58;299904690.4;4;0;1;0;1300;2;2024-03-08 23:32:59
2024-03-11;2250;2024-03-09 00:34:22;93774521.03;5;5;7;5;1193;2;2024-03-09 02:03:47
2024-03-11;2263;2024-03-09 02:03:46;93774521.03;7;0;5;0;1193;2;2024-03-09 02:03:47
2024-03-11;2279;2024-03-09 02:59:20;121901473.81;4;0;7;0;311;2;2024-03-09 03:28:11
2024-03-11;2285;2024-03-09 03:28:10;121901473.81;7;7;4;7;311;2;2024-03-09 03:28:11
2024-03-11;2257;2024-03-09 01:39:17;131314027.89;4;6;2;6;805;2;2024-03-09 03:57:15
2024-03-11;2292;2024-03-09 03:57:14;131314027.89;2;0;4;0;805;2;2024-03-09 03:57:15
2024-03-11;2294;2024-03-09 04:02:16;250380546.95;3;5;4;5;1456;2;2024-03-09 04:24:13
2024-03-11;2302;2024-03-09 04:24:12;250380546.95;4;0;3;0;1456;2;2024-03-09 04:24:13
2024-03-11;2296;2024-03-09 04:10:04;145459922.45;7;0;3;0;779;2;2024-03-09 04:34:35
2024-03-11;2309;2024-03-09 04:34:34;145459922.45;3;6;7;6;779;2;2024-03-09 04:34:35
2024-03-11;2287;2024-03-09 03:39:36;397734776.67;5;1;6;1;615;2;2024-03-09 04:39:39
2024-03-11;2311;2024-03-09 04:39:38;397734776.67;6;0;5;0;615;2;2024-03-09 04:39:39
2024-03-11;2288;2024-03-09 03:40:28;29670566.65;7;5;8;5;1058;2;2024-03-09 04:42:06
2024-03-11;2313;2024-03-09 04:42:05;29670566.65;8;0;7;0;1058;2;2024-03-09 04:42:06
2024-03-11;2295;2024-03-09 04:05:58;126401142.28;8;0;5;0;832;2;2024-03-09 05:38:50
