SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x;Starttime
2024-03-07;1021;2024-03-05 05:20:43;123822226.96;3;1;1;1;1354;2;2024-03-05 09:15:19
2024-03-07;1078;2024-03-05 09:15:18;123822226.96;1;0;3;0;1354;2;2024-03-05 09:15:19
2024-03-07;994;2024-03-05 03:31:49;189390182.25;5;8;1;8;79;2;2024-03-05 09:37:14
2024-03-07;1082;2024-03-05 09:37:13;189390182.25;1;0;5;0;79;2;2024-03-05 09:37:14
2024-03-07;978;2024-03-05 02:46:02;179968159.5;3;1;5;1;1055;2;2024-03-05 09:43:35
2024-03-07;1084;2024-03-05 09:43:34;179968159.5;5;0;3;0;1055;2;2024-03-05 09:43:35
2024-03-07;1042;2024-03-05 06:55:55;105533861.47;3;8;2;8;1063;2;2024-03-05 09:44:45
2024-03-07;1086;2024-03-05 09:44:44;105533861.47;2;0;3;0;1063;2;2024-03-05 09:44:45
2024-03-07;1032;2024-03-05 06:05:57;42612072.04;5;8;3;8;1333;2;2024-03-05 09:50:18
2024-03-07;1087;2024-03-05 09:50:17;42612072.04;3;0;5;0;1333;2;2024-03-05 09:50:18
2024-03-07;1009;2024-03-05 04:36:30;22256484.12;8;0;5;0;97;2;2024-03-05 09:54:42
2024-03-07;1089;2024-03-05 09:54:41;22256484.12;5;4;8;4;97;2;2024-03-05 09:54:42
2024-03-07;985;2024-03-05 03:00:19;52626960.19;6;6;1;6;1171;2;2024-03-05 10:12:24
2024-03-07;1092;2024-03-05 10:12:23;52626960.19;1;0;6;0;1171;2;2024-03-05 10:12:24
2024-03-07;980;2024-03-05 02:47:58;85957244.76;4;0;8;0;1229;2;2024-03-05 10:16:30
2024-03-07;1093;2024-03-05 10:16:29;85957244.76;8;7;4;7;1229;2;2024-03-05 10:16:30
2024-03-07;1080;2024-03-05 09:17:12;216401369.1;7;0;2;0;711;2;2024-03-05 10:46:44
2024-03-07;1095;2024-03-05 10:46:43;216401369.1;2;7;7;7;711;2;2024-03-05 10:46:44
2024-03-07;1074;2024-03-05 09:05:15;96524693.73;3;0;8;0;594;2;2024-03-05 10:50:17
2024-03-07;1097;2024-03-05 10:50:16;96524693.73;8;4;3;4;594;2;2024-03-05 10:50:17
2024-03-07;1083;2024-03-05 09:42:54;76305406.9;3;0;8;0;142;2;2024-03-05 11:08:49
2024-03-07;1101;2024-03-05 11:08:48;76305406.9;8;8;3;8;142;2;2024-03-05 11:08:49
2024-03-07;1048;2024-03-05 07:32:18;136160655.43;7;1;3;1;1001;2;2024-03-05 11:17:19
2024-03-07;1104;2024-03-05 11:17:18;136160655.43;3;0;7;0;1001;2;2024-03-05 11:17:19
2024-03-07;958;2024-03-05 01:32:54;79826637.76;3;6;8;6;590;2;2024-03-05 11:26:32
2024-03-07;1107;2024-03-05 11:26:31;79826637.76;8;0;3;0;590;2;2024-03-05 11:26:32
2024-03-07;1008;2024-03-05 04:32:39;40772416.29;7;5;2;5;794;2;2024-03-05 11:27:47
2024-03-07;1109;2024-03-05 11:27:46;40772416.29;2;0;7;0;794;2;2024-03-05 11:27:47
2024-03-07;1091;2024-03-05 10:07:00;28041382.72;7;6;2;6;618;2;2024-03-05 11:29:38
2024-03-07;1110;2024-03-05 11:29:37;28041382.72;2;0;7;0;618;2;2024-03-05 11:29:38
2024-03-07;1088;2024-03-05 09:50:31;78758707.4;3;0;7;0;1425;2;2024-03-05 11:34:44
2024-03-07;1113;2024-03-05 11:34:43;78758707.4;7;3;3;3;1425;2;2024-03-05 11:34:44
2024-03-07;1007;2024-03-05 04:32:17;41407267.09;8;0;1;0;1142;2;2024-03-05 11:50:03
2024-03-07;1116;2024-03-05 11:50:02;41407267.09;1;1;8;1;1142;2;2024-03-05 11:50:03
2024-03-07;989;2024-03-05 03:09:07;271393799.84;6;0;5;0;1205;2;2024-03-05 11:56:52
2024-03-07;1118;2024-03-05 11:56:51;271393799.84;5;5;6;5;1205;2;2024-03-05 11:56:52
2024-03-07;1027;2024-03-05 05:46:44;147951460.73;1;0;7;0;9;2;2024-03-05 11:56:55
2024-03-07;1119;2024-03-05 11:56:54;147951460.73;7;7;1;7;9;2;2024-03-05 11:56:55
2024-03-07;992;2024-03-05 03:18:10;68689431.83;6;4;4;4;1041;2;2024-03-05 12:02:25
2024-03-07;1121;2024-03-05 12:02:24;68689431.83;4;0;6;0;1041;2;2024-03-05 12:02:25
2024-03-07;1029;2024-03-05 05:50:32;188317337.3;4;4;1;4;316;2;2024-03-05 12:09:16
2024-03-07;1123;2024-03-05 12:09:15;188317337.3;1;0;4;0;316;2;2024-03-05 12:09:16
2024-03-07;1069;2024-03-05 08:52:02;209554546.47;6;8;4;8;948;2;2024-03-05 12:15:51
2024-03-07;1125;2024-03-05 12:15:50;209554546.47;4;0;6;0;948;2;2024-03-05 12:15:51
2024-03-07;1058;2024-03-05 08:06:32;133171405.47;8;8;4;8;882;2;2024-03-05 12:21:46
2024-03-07;1126;2024-03-05 12:21:45;133171405.47;4;0;8;0;882;2;2024-03-05 12:21:46
2024-03-07;1041;2024-03-05 06:53:45;98190525.99;6;6;7;6;358;2;2024-03-05 12:24:32
2024-03-07;1127;2024-03-05 12:24:31;98190525.99;7;0;6;0;358;2;2024-03-05 12:24:32
2024-03-07;1053;2024-03-05 07:53:46;84843663.58;6;2;7;2;1168;2;2024-03-05 12:26:17
2024-03-07;1128;2024-03-05 12:26:16;84843663.58;7;0;6;0;1168;2;2024-03-05 12:26:17
2024-03-07;1124;2024-03-05 12:13:01;116612623.15;8;3;2;3;1494;2;2024-03-05 12:26:29
2024-03-07;1129;2024-03-05 12:26:28;116612623.15;2;0;8;0;1494;2;2024-03-05 12:26:29
2024-03-07;1017;2024-03-05 05:06:38;296802725.41;6;3;4;3;127;2;2024-03-05 12:41:28
2024-03-07;1132;2024-03-05 12:41:27;296802725.41;4;0;6;0;127;2;2024-03-05 12:41:28
2024-03-07;1079;2024-03-05 09:15:31;76695424.73;6;7;1;7;1222;2;2024-03-05 12:49:21
2024-03-07;1133;2024-03-05 12:49:20;76695424.73;1;0;6;0;1222;2;2024-03-05 12:49:21
2024-03-07;1006;2024-03-05 04:24:54;19841389.07;8;1;2;1;302;2;2024-03-05 13:03:25
2024-03-07;1136;2024-03-05 13:03:24;19841389.07;2;0;8;0;302;2;2024-03-05 13:03:25
2024-03-07;963;2024-03-05 01:52:20;169670537.18;5;7;7;7;410;2;2024-03-05 13:06:04
2024-03-07;1137;2024-03-05 13:06:03;169670537.18;7;0;5;0;410;2;2024-03-05 13:06:04
2024-03-07;1065;2024-03-05 08:26:26;110006507.17;8;5;6;5;1158;2;2024-03-05 13:44:35
2024-03-07;1142;2024-03-05 13:44:34;110006507.17;6;0;8;0;1158;2;2024-03-05 13:44:35
2024-03-07;1060;2024-03-05 08:09:22;46844033.66;4;0;1;0;499;2;2024-03-05 13:50:36
2024-03-07;1143;2024-03-05 13:50:35;46844033.66;1;2;4;2;499;2;2024-03-05 13:50:36
2024-03-07;1011;2024-03-05 04:46:33;158570229.58;4;0;3;0;514;2;2024-03-05 13:51:52
2024-03-07;1144;2024-03-05 13:51:51;158570229.58;3;8;4;8;514;2;2024-03-05 13:51:52
2024-03-07;997;2024-03-05 03:46:04;227382519.21;1;1;6;1;1417;2;2024-03-05 13:56:58
2024-03-07;1145;2024-03-05 13:56:57;227382519.21;6;0;1;0;1417;2;2024-03-05 13:56:58
2024-03-07;1070;2024-03-05 08:53:35;83583092.03;2;2;8;2;974;2;2024-03-05 13:58:43
2024-03-07;1146;2024-03-05 13:58:42;83583092.03;8;0;2;0;974;2;2024-03-05 13:58:43
2024-03-07;1034;2024-03-05 06:11:16;61839102.51;6;1;7;1;713;2;2024-03-05 14:03:53
2024-03-07;1149;2024-03-05 14:03:52;61839102.51;7;0;6;0;713;2;2024-03-05 14:03:53
2024-03-07;1052;2024-03-05 07:40:43;64314130.51;4;0;5;0;1378;2;2024-03-05 14:05:35
2024-03-07;1150;2024-03-05 14:05:34;64314130.51;5;4;4;4;1378;2;2024-03-05 14:05:35
2024-03-07;1148;2024-03-05 14:01:57;168144232.42;3;0;6;0;1134;2;2024-03-05 14:15:28
2024-03-07;1151;2024-03-05 14:15:27;168144232.42;6;6;3;6;1134;2;2024-03-05 14:15:28
2024-03-07;961;2024-03-05 01:44:34;203576657.4;3;6;5;6;1246;2;2024-03-05 14:21:52
2024-03-07;1154;2024-03-05 14:21:51;203576657.4;5;0;3;0;1246;2;2024-03-05 14:21:52
2024-03-07;1112;2024-03-05 11:33:08;407032188.83;6;0;3;0;526;2;2024-03-05 14:22:28
2024-03-07;1155;2024-03-05 14:22:27;407032188.83;3;5;6;5;526;2;2024-03-05 14:22:28
2024-03-07;1063;2024-03-05 08:19:28;180110677.48;3;0;5;0;807;2;2024-03-05 14:33:42
2024-03-07;1156;2024-03-05 14:33:41;180110677.48;5;3;3;3;807;2;2024-03-05 14:33:42
2024-03-07;1153;2024-03-05 14:20:35;70193008.15;3;1;4;1;891;2;2024-03-05 14:40:10
2024-03-07;1158;2024-03-05 14:40:09;70193008.15;4;0;3;0;891;2;2024-03-05 14:40:10
2024-03-07;1141;2024-03-05 13:30:28;36290792.98;2;0;6;0;1084;2;2024-03-05 14:43:11
2024-03-07;1160;2024-03-05 14:43:10;36290792.98;6;6;2;6;1084;2;2024-03-05 14:43:11
2024-03-07;1152;2024-03-05 14:17:19;217030764.09;7;0;5;0;115;2;2024-03-05 14:54:21
2024-03-07;1162;2024-03-05 14:54:20;217030764.09;5;5;7;5;115;2;2024-03-05 14:54:21
2024-03-07;1015;2024-03-05 04:58:08;124761928.81;1;0;5;0;184;2;2024-03-05 15:03:01
2024-03-07;1163;2024-03-05 15:03:00;124761928.81;5;3;1;3;184;2;2024-03-05 15:03:01
2024-03-07;1033;2024-03-05 06:10:19;100560422.55;2;0;6;0;749;2;2024-03-05 15:03:27
2024-03-07;1164;2024-03-05 15:03:26;100560422.55;6;4;2;4;749;2;2024-03-05 15:03:27
2024-03-07;954;2024-03-05 00:57:43;239153503.4;2;8;6;8;922;2;2024-03-05 15:13:57
2024-03-07;1166;2024-03-05 15:13:56;239153503.4;6;0;2;0;922;2;2024-03-05 15:13:57
2024-03-07;977;2024-03-05 02:45:56;158148566.56;3;0;4;0;104;2;2024-03-05 15:19:12
2024-03-07;1168;2024-03-05 15:19:11;158148566.56;4;6;3;6;104;2;2024-03-05 15:19:12
2024-03-07;968;2024-03-05 02:25:14;105776297.25;8;0;3;0;196;2;2024-03-05 15:23:33
2024-03-07;1170;2024-03-05 15:23:32;105776297.25;3;8;8;8;196;2;2024-03-05 15:23:33
2024-03-07;1100;2024-03-05 10:54:07;62145660.04;2;0;5;0;99;2;2024-03-05 15:28:47
2024-03-07;1171;2024-03-05 15:28:46;62145660.04;5;6;2;6;99;2;2024-03-05 15:28:47
2024-03-07;984;2024-03-05 02:53:56;282530806.47;7;0;4;0;1113;2;2024-03-05 15:33:13
2024-03-07;1172;2024-03-05 15:33:12;282530806.47;4;6;7;6;1113;2;2024-03-05 15:33:13
2024-03-07;996;2024-03-05 03:45:23;165041338.57;2;3;4;3;1415;2;2024-03-05 15:40:04
2024-03-07;1175;2024-03-05 15:40:03;165041338.57;4;0;2;0;1415;2;2024-03-05 15:40:04
2024-03-07;1108;2024-03-05 11:26:43;171282337.62;1;4;3;4;820;2;2024-03-05 15:44:44
2024-03-07;1177;2024-03-05 15:44:43;171282337.62;3;0;1;0;820;2;2024-03-05 15:44:44
2024-03-07;1099;2024-03-05 10:51:54;254550795.54;5;2;1;2;521;2;2024-03-05 15:51:02
2024-03-07;1179;2024-03-05 15:51:01;254550795.54;1;0;5;0;521;2;2024-03-05 15:51:02
2024-03-07;1174;2024-03-05 15:39:01;233027419.56;3;0;6;0;62;2;2024-03-05 16:05:40
2024-03-07;1181;2024-03-05 16:05:39;233027419.56;6;1;3;1;62;2;2024-03-05 16:05:40
2024-03-07;973;2024-03-05 02:43:19;79603086.95;4;5;5;5;343;2;2024-03-05 16:08:19
2024-03-07;1183;2024-03-05 16:08:18;79603086.95;5;0;4;0;343;2;2024-03-05 16:08:19
2024-03-07;1025;2024-03-05 05:40:57;358911905.6;6;0;7;0;117;2;2024-03-05 16:12:43
2024-03-07;1184;2024-03-05 16:12:42;358911905.6;7;1;6;1;117;2;2024-03-05 16:12:43
2024-03-07;1140;2024-03-05 13:26:50;286308411.62;5;6;7;6;1198;2;2024-03-05 16:16:46
2024-03-07;1185;2024-03-05 16:16:45;286308411.62;7;0;5;0;1198;2;2024-03-05 16:16:46
2024-03-07;1138;2024-03-05 13:15:26;214459399.78;4;7;5;7;919;2;2024-03-05 16:18:13
2024-03-07;1186;2024-03-05 16:18:12;214459399.78;5;0;4;0;919;2;2024-03-05 16:18:13
2024-03-07;1182;2024-03-05 16:05:42;232940784.05;8;6;5;6;1474;2;2024-03-05 16:23:48
2024-03-07;1188;2024-03-05 16:23:47;232940784.05;5;0;8;0;1474;2;2024-03-05 16:23:48
2024-03-07;1159;2024-03-05 14:41:07;91969191.04;4;1;1;1;800;2;2024-03-05 16:25:28
2024-03-07;1189;2024-03-05 16:25:27;91969191.04;1;0;4;0;800;2;2024-03-05 16:25:28
2024-03-07;1120;2024-03-05 11:57:00;20442489.08;6;2;8;2;1211;2;2024-03-05 16:26:10
2024-03-07;1190;2024-03-05 16:26:09;20442489.08;8;0;6;0;1211;2;2024-03-05 16:26:10
2024-03-07;960;2024-03-05 01:35:34;181620947.35;5;1;7;1;250;2;2024-03-05 16:32:32
2024-03-07;1191;2024-03-05 16:32:31;181620947.35;7;0;5;0;250;2;2024-03-05 16:32:32
2024-03-07;1157;2024-03-05 14:34:47;202198422.28;1;0;3;0;1400;2;2024-03-05 17:05:19
2024-03-07;1194;2024-03-05 17:05:18;202198422.28;3;5;1;5;1400;2;2024-03-05 17:05:19
2024-03-07;995;2024-03-05 03:39:36;115765192.6;2;1;7;1;752;2;2024-03-05 17:07:15
2024-03-07;1195;2024-03-05 17:07:14;115765192.6;7;0;2;0;752;2;2024-03-05 17:07:15
2024-03-07;1046;2024-03-05 07:18:16;171465341.89;2;4;7;4;230;2;2024-03-05 17:09:59
2024-03-07;1197;2024-03-05 17:09:58;171465341.89;7;0;2;0;230;2;2024-03-05 17:09:59
2024-03-07;1037;2024-03-05 06:27:45;41348501.45;6;8;3;8;535;2;2024-03-05 17:13:21
2024-03-07;1198;2024-03-05 17:13:20;41348501.45;3;0;6;0;535;2;2024-03-05 17:13:21
2024-03-07;1005;2024-03-05 04:21:01;336324994.78;7;4;6;4;688;2;2024-03-05 17:24:44
2024-03-07;1200;2024-03-05 17:24:43;336324994.78;6;0;7;0;688;2;2024-03-05 17:24:44
2024-03-07;1117;2024-03-05 11:55:35;63420160.61;5;0;7;0;1265;2;2024-03-05 17:43:19
2024-03-07;1201;2024-03-05 17:43:18;63420160.61;7;7;5;7;1265;2;2024-03-05 17:43:19
2024-03-07;1056;2024-03-05 07:58:52;55055413.97;8;0;3;0;239;2;2024-03-05 17:51:13
2024-03-07;1203;2024-03-05 17:51:12;55055413.97;3;5;8;5;239;2;2024-03-05 17:51:13
2024-03-07;993;2024-03-05 03:25:52;139096279.62;1;0;6;0;413;2;2024-03-05 17:58:58
2024-03-07;1205;2024-03-05 17:58:57;139096279.62;6;6;1;6;413;2;2024-03-05 17:58:58
2024-03-07;1098;2024-03-05 10:51:03;111810999.82;2;0;6;0;683;2;2024-03-05 18:00:59
2024-03-07;1206;2024-03-05 18:00:58;111810999.82;6;4;2;4;683;2;2024-03-05 18:00:59
2024-03-07;1193;2024-03-05 17:00:41;184159118.6;1;0;3;0;322;2;2024-03-05 18:02:22
2024-03-07;1207;2024-03-05 18:02:21;184159118.6;3;3;1;3;322;2;2024-03-05 18:02:22
2024-03-07;1067;2024-03-05 08:41:49;238467990.41;5;2;7;2;1389;2;2024-03-05 18:17:08
2024-03-07;1208;2024-03-05 18:17:07;238467990.41;7;0;5;0;1389;2;2024-03-05 18:17:08
2024-03-07;965;2024-03-05 02:15:33;245245740.95;7;0;3;0;662;2;2024-03-05 18:20:55
2024-03-07;1211;2024-03-05 18:20:54;245245740.95;3;3;7;3;662;2;2024-03-05 18:20:55
2024-03-07;1103;2024-03-05 11:16:53;285226299.92;8;6;7;6;350;2;2024-03-05 18:23:05
2024-03-07;1212;2024-03-05 18:23:04;285226299.92;7;0;8;0;350;2;2024-03-05 18:23:05
2024-03-07;1054;2024-03-05 07:56:20;186329759.15;5;8;4;8;1217;2;2024-03-05 18:30:15
2024-03-07;1214;2024-03-05 18:30:14;186329759.15;4;0;5;0;1217;2;2024-03-05 18:30:15
2024-03-07;1204;2024-03-05 17:58:33;206109688.33;6;0;4;0;90;2;2024-03-05 18:34:58
2024-03-07;1215;2024-03-05 18:34:57;206109688.33;4;1;6;1;90;2;2024-03-05 18:34:58
2024-03-07;981;2024-03-05 02:50:07;39693118.45;7;4;8;4;1250;2;2024-03-05 18:42:40
2024-03-07;1216;2024-03-05 18:42:39;39693118.45;8;0;7;0;1250;2;2024-03-05 18:42:40
2024-03-07;991;2024-03-05 03:14:56;133945176.52;2;0;7;0;42;2;2024-03-05 18:43:35
2024-03-07;1217;2024-03-05 18:43:34;133945176.52;7;7;2;7;42;2;2024-03-05 18:43:35
2024-03-07;1209;2024-03-05 18:20:15;50231714.84;3;8;2;8;490;2;2024-03-05 18:44:30
2024-03-07;1218;2024-03-05 18:44:29;50231714.84;2;0;3;0;490;2;2024-03-05 18:44:30
2024-03-07;1047;2024-03-05 07:21:53;48333983.78;1;6;7;6;468;2;2024-03-05 18:48:36
2024-03-07;1219;2024-03-05 18:48:35;48333983.78;7;0;1;0;468;2;2024-03-05 18:48:36
2024-03-07;1111;2024-03-05 11:31:23;78734756.4;6;0;4;0;841;2;2024-03-05 18:51:48
2024-03-07;1220;2024-03-05 18:51:47;78734756.4;4;1;6;1;841;2;2024-03-05 18:51:48
2024-03-07;972;2024-03-05 02:37:36;96448273.52;1;5;8;5;866;2;2024-03-05 18:51:54
2024-03-07;1221;2024-03-05 18:51:53;96448273.52;8;0;1;0;866;2;2024-03-05 18:51:54
2024-03-07;1139;2024-03-05 13:15:43;159321905.05;1;3;7;3;502;2;2024-03-05 19:03:20
2024-03-07;1222;2024-03-05 19:03:19;159321905.05;7;0;1;0;502;2;2024-03-05 19:03:20
2024-03-07;1192;2024-03-05 16:59:55;115490884.71;1;4;5;4;3;2;2024-03-05 19:04:01
2024-03-07;1223;2024-03-05 19:04:00;115490884.71;5;0;1;0;3;2;2024-03-05 19:04:01
2024-03-07;1173;2024-03-05 15:33:43;189893188.65;3;2;5;2;912;2;2024-03-05 19:06:16
2024-03-07;1224;2024-03-05 19:06:15;189893188.65;5;0;3;0;912;2;2024-03-05 19:06:16
2024-03-07;957;2024-03-05 01:32:30;226441039.58;4;0;3;0;574;2;2024-03-05 19:08:01
2024-03-07;1225;2024-03-05 19:08:00;226441039.58;3;6;4;6;574;2;2024-03-05 19:08:01
2024-03-07;966;2024-03-05 02:16:44;152238705.81;7;4;5;4;740;2;2024-03-05 19:10:41
2024-03-07;1226;2024-03-05 19:10:40;152238705.81;5;0;7;0;740;2;2024-03-05 19:10:41
2024-03-07;1024;2024-03-05 05:29:41;58537410.57;6;8;2;8;545;2;2024-03-05 19:18:20
2024-03-07;1227;2024-03-05 19:18:19;58537410.57;2;0;6;0;545;2;2024-03-05 19:18:20
2024-03-07;1018;2024-03-05 05:06:43;137331772.71;7;5;2;5;992;2;2024-03-05 19:27:16
2024-03-07;1228;2024-03-05 19:27:15;137331772.71;2;0;7;0;992;2;2024-03-05 19:27:16
2024-03-07;1202;2024-03-05 17:45:43;156508414.81;5;4;6;4;926;2;2024-03-05 19:29:09
2024-03-07;1229;2024-03-05 19:29:08;156508414.81;6;0;5;0;926;2;2024-03-05 19:29:09
2024-03-07;1085;2024-03-05 09:44:17;173246499.18;4;6;3;6;646;2;2024-03-05 20:00:42
2024-03-07;1230;2024-03-05 20:00:41;173246499.18;3;0;4;0;646;2;2024-03-05 20:00:42
2024-03-07;1068;2024-03-05 08:48:11;208197781.31;5;0;3;0;1426;2;2024-03-05 20:36:34
2024-03-07;1231;2024-03-05 20:36:33;208197781.31;3;8;5;8;1426;2;2024-03-05 20:36:34
2024-03-07;1122;2024-03-05 12:08:53;398819229.84;6;0;8;0;444;2;2024-03-05 20:37:26
2024-03-07;1232;2024-03-05 20:37:25;398819229.84;8;6;6;6;444;2;2024-03-05 20:37:26
2024-03-07;1030;2024-03-05 05:59:10;343817461.41;5;3;6;3;1203;2;2024-03-05 20:45:42
2024-03-07;1234;2024-03-05 20:45:41;343817461.41;6;0;5;0;1203;2;2024-03-05 20:45:42
2024-03-07;955;2024-03-05 00:57:55;234561906.49;4;8;3;8;232;2;2024-03-05 23:26:28
2024-03-07;1238;2024-03-05 23:26:27;234561906.49;3;0;4;0;232;2;2024-03-05 23:26:28
2024-03-08;1270;2024-03-06 03:04:02;309943816.38;5;4;4;4;788;2;2024-03-06 04:18:30
2024-03-08;1295;2024-03-06 04:18:29;309943816.38;4;0;5;0;788;2;2024-03-06 04:18:30
2024-03-08;1269;2024-03-06 03:03:58;253047050.01;7;0;3;0;515;2;2024-03-06 04:59:12
2024-03-08;1303;2024-03-06 04:59:11;253047050.01;3;4;7;4;515;2;2024-03-06 04:59:12
2024-03-08;1243;2024-03-06 01:29:34;174712089.72;2;4;3;4;473;2;2024-03-06 05:35:38
2024-03-08;1311;2024-03-06 05:35:37;174712089.72;3;0;2;0;473;2;2024-03-06 05:35:38
2024-03-08;1259;2024-03-06 02:26:47;19998879.71;8;0;4;0;326;2;2024-03-06 05:37:09
2024-03-08;1312;2024-03-06 05:37:08;19998879.71;4;4;8;4;326;2;2024-03-06 05:37:09
2024-03-08;1304;2024-03-06 04:59:49;77295769.29;7;0;6;0;737;2;2024-03-06 06:06:04
2024-03-08;1325;2024-03-06 06:06:03;77295769.29;6;4;7;4;737;2;2024-03-06 06:06:04
2024-03-08;1309;2024-03-06 05:21:36;82915350.21;2;0;4;0;1452;2;2024-03-06 06:29:23
2024-03-08;1334;2024-03-06 06:29:22;82915350.21;4;1;2;1;1452;2;2024-03-06 06:29:23
2024-03-08;1292;2024-03-06 04:12:34;141325848.27;4;8;1;8;1067;2;2024-03-06 06:48:22
2024-03-08;1337;2024-03-06 06:48:21;141325848.27;1;0;4;0;1067;2;2024-03-06 06:48:22
2024-03-08;1276;2024-03-06 03:28:47;153774124.43;1;0;6;0;206;2;2024-03-06 06:49:40
2024-03-08;1339;2024-03-06 06:49:39;153774124.43;6;7;1;7;206;2;2024-03-06 06:49:40
2024-03-08;1291;2024-03-06 04:05:55;117893672.68;2;0;6;0;348;2;2024-03-06 06:52:46
2024-03-08;1340;2024-03-06 06:52:45;117893672.68;6;2;2;2;348;2;2024-03-06 06:52:46
2024-03-07;1332;2024-03-06 06:25:41;210395380.67;2;8;4;8;1238;1;2024-03-06 06:53:58
2024-03-07;1341;2024-03-06 06:53:57;210395380.67;4;0;2;0;1238;1;2024-03-06 06:53:58
2024-03-08;1289;2024-03-06 03:59:49;55748973.63;8;0;5;0;169;2;2024-03-06 07:26:10
2024-03-08;1348;2024-03-06 07:26:09;55748973.63;5;3;8;3;169;2;2024-03-06 07:26:10
2024-03-08;1282;2024-03-06 03:49:02;144769423.73;4;0;7;0;85;2;2024-03-06 07:44:58
2024-03-08;1350;2024-03-06 07:44:57;144769423.73;7;8;4;8;85;2;2024-03-06 07:44:58
2024-03-08;1323;2024-03-06 05:59:39;242382575.89;1;0;2;0;1107;2;2024-03-06 07:46:40
2024-03-08;1351;2024-03-06 07:46:39;242382575.89;2;1;1;1;1107;2;2024-03-06 07:46:40
2024-03-08;1294;2024-03-06 04:15:46;44790950.14;4;2;5;2;605;2;2024-03-06 07:50:26
2024-03-08;1355;2024-03-06 07:50:25;44790950.14;5;0;4;0;605;2;2024-03-06 07:50:26
2024-03-08;1338;2024-03-06 06:48:37;110740079.91;8;0;7;0;1228;2;2024-03-06 07:57:59
2024-03-08;1358;2024-03-06 07:57:58;110740079.91;7;5;8;5;1228;2;2024-03-06 07:57:59
2024-03-08;1298;2024-03-06 04:27:15;89907453.82;8;6;2;6;438;2;2024-03-06 08:01:59
2024-03-08;1359;2024-03-06 08:01:58;89907453.82;2;0;8;0;438;2;2024-03-06 08:01:59
2024-03-08;1245;2024-03-06 01:33:18;258209638.01;8;8;7;8;22;2;2024-03-06 08:13:33
2024-03-08;1361;2024-03-06 08:13:32;258209638.01;7;0;8;0;22;2;2024-03-06 08:13:33
2024-03-08;1285;2024-03-06 03:53:30;137799757.21;6;0;3;0;364;2;2024-03-06 08:14:02
2024-03-08;1362;2024-03-06 08:14:01;137799757.21;3;6;6;6;364;2;2024-03-06 08:14:02
2024-03-08;1260;2024-03-06 02:28:12;245278060.24;6;4;7;4;386;2;2024-03-06 08:19:27
2024-03-08;1364;2024-03-06 08:19:26;245278060.24;7;0;6;0;386;2;2024-03-06 08:19:27
