Starttime;SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x
2024-03-07 19:20:00;2024-03-05;6802;2024-03-05 04:34:24;176706502.01;5;0;8;0;459;1
2024-03-07 19:20:00;2024-03-06;4348;2024-03-04 02:56:25;212095962.57;8;7;5;7;7374;2
2024-03-07 19:20:00;2024-03-06;4601;2024-03-04 05:04:35;212095962.57;5;0;8;0;7374;2
2024-03-07 19:20:00;2024-03-06;5265;2024-03-04 11:03:13;202784506.21;8;7;5;7;4113;2
2024-03-07 19:20:00;2024-03-06;5393;2024-03-04 12:10:01;202784506.21;5;0;8;0;4113;2
2024-03-07 19:20:00;2024-03-06;5002;2024-03-04 08:50:40;197565008.42;8;7;5;7;607;2
2024-03-07 19:20:00;2024-03-06;6044;2024-03-04 17:16:48;197565008.42;5;0;8;0;607;2
2024-03-07 19:20:00;2024-03-06;5022;2024-03-04 08:59:24;56052165.8;8;7;5;7;1307;2
2024-03-07 19:20:00;2024-03-06;6079;2024-03-04 17:30:15;56052165.8;5;0;8;0;1307;2
2024-03-07 19:20:00;2024-03-06;4632;2024-03-04 05:19:45;72747123.42;8;7;5;7;2567;2
2024-03-07 19:20:00;2024-03-06;6117;2024-03-04 17:53:33;72747123.42;5;0;8;0;2567;2
2024-03-07 19:20:00;2024-03-06;7559;2024-03-05 10:48:03;138434678.62;8;7;5;7;559;1
2024-03-07 19:20:00;2024-03-06;9418;2024-03-06 07:17:49;138434678.62;5;0;8;0;559;1
2024-03-07 19:20:00;2024-03-04;688;2024-03-02 08:08:47;90348819.39;8;4;5;4;2836;2
2024-03-07 19:20:00;2024-03-04;1262;2024-03-02 14:04:55;90348819.39;5;0;8;0;2836;2
2024-03-07 19:20:00;2024-03-04;2283;2024-03-03 04:17:33;124492197.16;5;0;8;0;6042;1
2024-03-07 19:20:00;2024-03-04;3257;2024-03-03 12:42:20;124492197.16;8;4;5;4;6042;1
2024-03-07 19:20:00;2024-03-05;2043;2024-03-03 02:07:53;134376710.69;5;0;8;0;979;2
2024-03-07 19:20:00;2024-03-05;2532;2024-03-03 06:27:48;134376710.69;8;4;5;4;979;2
2024-03-07 19:20:00;2024-03-05;2064;2024-03-03 02:16:23;77780240.84;5;0;8;0;1119;2
2024-03-07 19:20:00;2024-03-05;3311;2024-03-03 13:08:28;77780240.84;8;4;5;4;1119;2
2024-03-07 19:20:00;2024-03-05;2214;2024-03-03 03:36:34;132915151.9;8;4;5;4;6366;2
2024-03-07 19:20:00;2024-03-05;6152;2024-03-04 18:16:46;132915151.9;5;0;8;0;6366;2
2024-03-07 19:20:00;2024-03-05;5255;2024-03-04 10:57:30;117857532.63;8;4;5;4;6305;1
2024-03-07 19:20:00;2024-03-05;7797;2024-03-05 12:45:03;117857532.63;5;0;8;0;6305;1
2024-03-07 19:20:00;2024-03-06;4462;2024-03-04 03:52:50;217922258.26;5;0;8;0;1864;2
2024-03-07 19:20:00;2024-03-06;4489;2024-03-04 04:11:49;217922258.26;8;4;5;4;1864;2
2024-03-07 19:20:00;2024-03-06;4329;2024-03-04 02:46:50;96384422.0;8;4;5;4;3540;2
2024-03-07 19:20:00;2024-03-06;7223;2024-03-05 08:15:23;96384422.0;5;0;8;0;3540;2
2024-03-07 19:20:00;2024-03-06;7327;2024-03-05 09:00:08;221114852.08;8;4;5;4;1369;1
2024-03-07 19:20:00;2024-03-06;10541;2024-03-06 16:38:06;221114852.08;5;0;8;0;1369;1
2024-03-07 19:20:00;2024-03-04;84;2024-03-02 02:04:58;202490068.3;8;5;5;5;7873;2
2024-03-07 19:20:00;2024-03-04;916;2024-03-02 10:26:38;202490068.3;5;0;8;0;7873;2
2024-03-07 19:20:00;2024-03-04;546;2024-03-02 06:39:12;183733759.9;5;0;8;0;1236;2
2024-03-07 19:20:00;2024-03-04;1932;2024-03-02 23:24:04;183733759.9;8;5;5;5;1236;2
2024-03-07 19:20:00;2024-03-04;752;2024-03-02 08:49:02;129819873.76;8;5;5;5;454;2
2024-03-07 19:20:00;2024-03-04;3860;2024-03-03 18:08:56;129819873.76;5;0;8;0;454;2
2024-03-07 19:20:00;2024-03-05;2421;2024-03-03 05:27:00;223885022.33;8;5;5;5;6386;2
2024-03-07 19:20:00;2024-03-05;4032;2024-03-03 19:37:46;223885022.33;5;0;8;0;6386;2
2024-03-07 19:20:00;2024-03-06;4787;2024-03-04 06:38:12;94054269.85;8;5;5;5;6910;2
2024-03-07 19:20:00;2024-03-06;5123;2024-03-04 09:53:00;94054269.85;5;0;8;0;6910;2
2024-03-07 19:20:00;2024-03-06;5864;2024-03-04 15:57:21;85579763.91;8;5;5;5;7341;2
2024-03-07 19:20:00;2024-03-06;7514;2024-03-05 10:25:06;85579763.91;5;0;8;0;7341;2
2024-03-07 19:20:00;2024-03-06;8325;2024-03-05 17:12:23;117144763.07;8;5;5;5;1404;1
2024-03-07 19:20:00;2024-03-06;10069;2024-03-06 12:41:52;117144763.07;5;0;8;0;1404;1
2024-03-07 19:20:00;2024-03-04;3345;2024-03-03 13:21:06;101141176.83;8;8;5;8;953;1
2024-03-07 19:20:00;2024-03-04;4183;2024-03-04 01:32:50;101141176.83;5;0;8;0;953;1
2024-03-07 19:20:00;2024-03-05;2215;2024-03-03 03:36:36;139129617.49;5;0;8;0;6397;2
2024-03-07 19:20:00;2024-03-05;3600;2024-03-03 15:55:09;139129617.49;8;8;5;8;6397;2
2024-03-07 19:20:00;2024-03-05;2633;2024-03-03 07:12:31;164515057.32;5;0;8;0;4525;2
2024-03-07 19:20:00;2024-03-05;3861;2024-03-03 18:10:41;164515057.32;8;8;5;8;4525;2
2024-03-07 19:20:00;2024-03-05;2270;2024-03-03 04:11:52;130872359.64;5;0;8;0;1497;2
2024-03-07 19:20:00;2024-03-05;4035;2024-03-03 19:44:33;130872359.64;8;8;5;8;1497;2
2024-03-07 19:20:00;2024-03-05;3996;2024-03-03 19:16:18;68583136.45;8;8;5;8;6522;2
2024-03-07 19:20:00;2024-03-05;4424;2024-03-04 03:36:35;68583136.45;5;0;8;0;6522;2
2024-03-07 19:20:00;2024-03-05;3825;2024-03-03 17:53:03;212059307.56;8;8;5;8;3420;2
2024-03-07 19:20:00;2024-03-05;6271;2024-03-04 19:15:35;212059307.56;5;0;8;0;3420;2
2024-03-07 19:20:00;2024-03-05;5037;2024-03-04 09:06:04;199000115.48;5;0;8;0;7884;1
2024-03-07 19:20:00;2024-03-05;6410;2024-03-04 23:47:36;199000115.48;8;8;5;8;7884;1
2024-03-07 19:20:00;2024-03-06;5008;2024-03-04 08:53:05;67781402.13;5;0;8;0;1401;2
2024-03-07 19:20:00;2024-03-06;5690;2024-03-04 14:33:11;67781402.13;8;8;5;8;1401;2
2024-03-07 19:20:00;2024-03-06;4413;2024-03-04 03:30:41;162670081.27;8;8;5;8;552;2
2024-03-07 19:20:00;2024-03-06;5950;2024-03-04 16:34:28;162670081.27;5;0;8;0;552;2
2024-03-07 19:20:00;2024-03-06;5866;2024-03-04 15:58:17;181956369.64;5;0;8;0;5577;2
2024-03-07 19:20:00;2024-03-06;5976;2024-03-04 16:46:06;181956369.64;8;8;5;8;5577;2
2024-03-07 19:20:00;2024-03-06;5293;2024-03-04 11:18:52;103893674.01;5;0;8;0;2863;2
2024-03-07 19:20:00;2024-03-06;6077;2024-03-04 17:29:30;103893674.01;8;8;5;8;2863;2
2024-03-07 19:20:00;2024-03-04;581;2024-03-02 07:03:01;62950454.01;8;6;5;6;6240;2
2024-03-07 19:20:00;2024-03-04;1266;2024-03-02 14:06:41;62950454.01;5;0;8;0;6240;2
2024-03-07 19:20:00;2024-03-04;837;2024-03-02 09:40:19;136750725.33;8;6;5;6;5973;2
2024-03-07 19:20:00;2024-03-04;1565;2024-03-02 16:48:11;136750725.33;5;0;8;0;5973;2
2024-03-07 19:20:00;2024-03-04;851;2024-03-02 09:46:50;143977529.92;5;0;8;0;5689;2
2024-03-07 19:20:00;2024-03-04;1746;2024-03-02 18:35:08;143977529.92;8;6;5;6;5689;2
2024-03-07 19:20:00;2024-03-05;3711;2024-03-03 16:49:01;57268016.47;8;6;5;6;3090;2
2024-03-07 19:20:00;2024-03-05;5505;2024-03-04 13:03:42;57268016.47;5;0;8;0;3090;2
2024-03-07 19:20:00;2024-03-06;4942;2024-03-04 08:10:01;87446835.5;5;0;8;0;1896;2
2024-03-07 19:20:00;2024-03-06;6184;2024-03-04 18:30:47;87446835.5;8;6;5;6;1896;2
2024-03-07 19:20:00;2024-03-06;5904;2024-03-04 16:14:46;48159394.98;5;0;8;0;821;2
2024-03-07 19:20:00;2024-03-06;6253;2024-03-04 19:08:04;48159394.98;8;6;5;6;821;2
2024-03-07 19:20:00;2024-03-06;6330;2024-03-04 20:29:54;186352524.3;8;6;5;6;5841;2
2024-03-07 19:20:00;2024-03-06;7835;2024-03-05 13:08:14;186352524.3;5;0;8;0;5841;2
2024-03-07 19:20:00;2024-03-04;743;2024-03-02 08:43:53;190654890.46;8;1;5;1;7879;2
2024-03-07 19:20:00;2024-03-04;3412;2024-03-03 14:03:39;190654890.46;5;0;8;0;7879;2
2024-03-07 19:20:00;2024-03-04;2451;2024-03-03 05:43:18;184370773.47;8;1;5;1;1158;1
2024-03-07 19:20:00;2024-03-04;3746;2024-03-03 17:08:24;184370773.47;5;0;8;0;1158;1
2024-03-07 19:20:00;2024-03-05;3278;2024-03-03 12:49:38;47438812.02;8;1;5;1;3491;2
2024-03-07 19:20:00;2024-03-05;3965;2024-03-03 19:01:00;47438812.02;5;0;8;0;3491;2
2024-03-07 19:20:00;2024-03-05;2006;2024-03-03 01:45:50;163504371.9;8;1;5;1;7932;2
2024-03-07 19:20:00;2024-03-05;4597;2024-03-04 05:02:10;163504371.9;5;0;8;0;7932;2
2024-03-07 19:20:00;2024-03-05;2196;2024-03-03 03:28:32;218584329.01;8;1;5;1;6479;2
2024-03-07 19:20:00;2024-03-05;4823;2024-03-04 06:58:03;218584329.01;5;0;8;0;6479;2
2024-03-07 19:20:00;2024-03-06;4721;2024-03-04 06:02:26;209560522.43;8;1;5;1;4683;2
2024-03-07 19:20:00;2024-03-06;6265;2024-03-04 19:12:38;209560522.43;5;0;8;0;4683;2
2024-03-07 19:20:00;2024-03-06;7035;2024-03-05 06:19:02;231837789.06;5;0;8;0;5592;1
2024-03-07 19:20:00;2024-03-06;8401;2024-03-05 17:48:49;231837789.06;8;1;5;1;5592;1
2024-03-07 19:20:00;2024-03-06;7395;2024-03-05 09:35:58;205660156.88;8;1;5;1;8999;1
2024-03-07 19:20:00;2024-03-06;9047;2024-03-06 04:12:38;205660156.88;5;0;8;0;8999;1
2024-03-07 19:20:00;2024-03-05;3187;2024-03-03 12:04:36;100676208.03;8;2;5;2;8007;2
2024-03-07 19:20:00;2024-03-05;3464;2024-03-03 14:44:38;100676208.03;5;0;8;0;8007;2
2024-03-07 19:20:00;2024-03-05;4343;2024-03-04 02:54:18;110642912.88;8;2;5;2;8433;1
2024-03-07 19:20:00;2024-03-05;6970;2024-03-05 05:55:01;110642912.88;5;0;8;0;8433;1
2024-03-07 19:20:00;2024-03-05;4635;2024-03-04 05:22:03;48893743.08;8;2;5;2;4564;1
2024-03-07 19:20:00;2024-03-05;8207;2024-03-05 16:12:54;48893743.08;5;0;8;0;4564;1
2024-03-07 19:20:00;2024-03-06;4727;2024-03-04 06:05:27;89288402.17;8;2;5;2;3967;2
2024-03-07 19:20:00;2024-03-06;6048;2024-03-04 17:19:18;89288402.17;5;0;8;0;3967;2
2024-03-07 19:20:00;2024-03-06;4478;2024-03-04 04:05:19;211631532.9;5;0;8;0;7113;2
2024-03-07 19:20:00;2024-03-06;6382;2024-03-04 22:48:54;211631532.9;8;2;5;2;7113;2
2024-03-07 19:20:00;2024-03-06;6035;2024-03-04 17:14:07;191981786.44;8;2;5;2;7663;2
2024-03-07 19:20:00;2024-03-06;8611;2024-03-05 19:28:20;191981786.44;5;0;8;0;7663;2
2024-03-07 19:20:00;2024-03-04;73;2024-03-02 01:57:19;117267961.16;3;8;5;8;247;2
2024-03-07 19:20:00;2024-03-04;1138;2024-03-02 12:47:13;117267961.16;5;0;3;0;247;2
2024-03-07 19:20:00;2024-03-04;926;2024-03-02 10:30:43;227860452.86;5;0;2;0;3568;2
2024-03-07 19:20:00;2024-03-04;1196;2024-03-02 13:20:25;227860452.86;2;8;5;8;3568;2
2024-03-07 19:20:00;2024-03-04;1045;2024-03-02 11:46:09;109270036.23;5;0;2;0;8813;2
2024-03-07 19:20:00;2024-03-04;1198;2024-03-02 13:20:52;109270036.23;2;5;5;5;8813;2
2024-03-07 19:20:00;2024-03-04;1065;2024-03-02 11:59:55;201260615.01;5;0;4;0;5243;2
2024-03-07 19:20:00;2024-03-04;1213;2024-03-02 13:33:06;201260615.01;4;8;5;8;5243;2
2024-03-07 19:20:00;2024-03-04;518;2024-03-02 06:23:26;117580692.37;5;0;6;0;6636;2
2024-03-07 19:20:00;2024-03-04;1216;2024-03-02 13:35:51;117580692.37;6;5;5;5;6636;2
2024-03-07 19:20:00;2024-03-04;923;2024-03-02 10:30:24;107784944.98;5;0;6;0;4177;2
2024-03-07 19:20:00;2024-03-04;1225;2024-03-02 13:40:15;107784944.98;6;3;5;3;4177;2
2024-03-07 19:20:00;2024-03-04;1181;2024-03-02 13:12:10;76463629.77;7;8;5;8;7856;2
2024-03-07 19:20:00;2024-03-04;1288;2024-03-02 14:15:05;76463629.77;5;0;7;0;7856;2
2024-03-07 19:20:00;2024-03-04;1038;2024-03-02 11:40:32;101547798.89;5;0;3;0;864;2
2024-03-07 19:20:00;2024-03-04;1290;2024-03-02 14:15:28;101547798.89;3;7;5;7;864;2
2024-03-07 19:20:00;2024-03-04;717;2024-03-02 08:23:45;55206543.47;5;0;6;0;7430;2
2024-03-07 19:20:00;2024-03-04;1297;2024-03-02 14:17:44;55206543.47;6;7;5;7;7430;2
2024-03-07 19:20:00;2024-03-04;462;2024-03-02 05:54:30;168381140.67;5;0;7;0;1734;2
2024-03-07 19:20:00;2024-03-04;1311;2024-03-02 14:25:52;168381140.67;7;4;5;4;1734;2
2024-03-07 19:20:00;2024-03-04;1081;2024-03-02 12:13:27;131380302.04;6;4;5;4;3459;2
2024-03-07 19:20:00;2024-03-04;1386;2024-03-02 15:15:45;131380302.04;5;0;6;0;3459;2
2024-03-07 19:20:00;2024-03-04;83;2024-03-02 02:04:50;204431573.93;5;0;4;0;7371;2
2024-03-07 19:20:00;2024-03-04;1544;2024-03-02 16:33:41;204431573.93;4;1;5;1;7371;2
2024-03-07 19:20:00;2024-03-04;1529;2024-03-02 16:26:29;184560088.82;7;7;5;7;8426;2
2024-03-07 19:20:00;2024-03-04;1585;2024-03-02 17:04:52;184560088.82;5;0;7;0;8426;2
2024-03-07 19:20:00;2024-03-04;1270;2024-03-02 14:07:59;126840357.75;5;0;7;0;4708;2
2024-03-07 19:20:00;2024-03-04;1633;2024-03-02 17:33:52;126840357.75;7;4;5;4;4708;2
2024-03-07 19:20:00;2024-03-04;1559;2024-03-02 16:41:33;129787757.08;5;0;7;0;4798;2
2024-03-07 19:20:00;2024-03-04;1729;2024-03-02 18:25:50;129787757.08;7;6;5;6;4798;2
2024-03-07 19:20:00;2024-03-04;1068;2024-03-02 12:01:37;135747288.61;5;0;7;0;8795;2
2024-03-07 19:20:00;2024-03-04;1741;2024-03-02 18:32:18;135747288.61;7;6;5;6;8795;2
2024-03-07 19:20:00;2024-03-04;1483;2024-03-02 15:56:56;160796963.76;5;0;7;0;6179;2
2024-03-07 19:20:00;2024-03-04;1744;2024-03-02 18:34:09;160796963.76;7;2;5;2;6179;2
2024-03-07 19:20:00;2024-03-04;1484;2024-03-02 15:57:23;198645857.3;5;0;7;0;8083;2
2024-03-07 19:20:00;2024-03-04;1757;2024-03-02 18:42:15;198645857.3;7;5;5;5;8083;2
2024-03-07 19:20:00;2024-03-04;1064;2024-03-02 11:58:36;180969767.42;2;4;5;4;3856;2
2024-03-07 19:20:00;2024-03-04;1762;2024-03-02 18:46:18;180969767.42;5;0;2;0;3856;2
2024-03-07 19:20:00;2024-03-04;914;2024-03-02 10:25:30;158402190.82;5;0;6;0;345;2
2024-03-07 19:20:00;2024-03-04;1801;2024-03-02 19:09:13;158402190.82;6;5;5;5;345;2
2024-03-07 19:20:00;2024-03-04;360;2024-03-02 04:45:16;34780427.37;3;3;5;3;3470;2
2024-03-07 19:20:00;2024-03-04;1808;2024-03-02 19:11:10;34780427.37;5;0;3;0;3470;2
2024-03-07 19:20:00;2024-03-04;1020;2024-03-02 11:29:44;155059081.12;3;8;5;8;8647;2
2024-03-07 19:20:00;2024-03-04;1810;2024-03-02 19:12:35;155059081.12;5;0;3;0;8647;2
2024-03-07 19:20:00;2024-03-04;1739;2024-03-02 18:30:54;206909789.71;7;1;5;1;8711;2
2024-03-07 19:20:00;2024-03-04;1817;2024-03-02 19:16:41;206909789.71;5;0;7;0;8711;2
2024-03-07 19:20:00;2024-03-04;75;2024-03-02 01:58:13;227608893.29;5;0;4;0;4216;2
2024-03-07 19:20:00;2024-03-04;1872;2024-03-02 20:24:37;227608893.29;4;2;5;2;4216;2
2024-03-07 19:20:00;2024-03-04;760;2024-03-02 08:55:54;154178446.07;5;0;2;0;3867;2
2024-03-07 19:20:00;2024-03-04;1898;2024-03-02 21:38:10;154178446.07;2;5;5;5;3867;2
2024-03-07 19:20:00;2024-03-04;1616;2024-03-02 17:20:25;112142042.41;5;0;6;0;3789;2
2024-03-07 19:20:00;2024-03-04;1902;2024-03-02 21:45:56;112142042.41;6;6;5;6;3789;2
2024-03-07 19:20:00;2024-03-04;1280;2024-03-02 14:11:55;133598637.03;6;8;5;8;8596;2
2024-03-07 19:20:00;2024-03-04;1906;2024-03-02 21:57:10;133598637.03;5;0;6;0;8596;2
2024-03-07 19:20:00;2024-03-04;565;2024-03-02 06:48:23;110349002.32;2;4;5;4;3942;2
2024-03-07 19:20:00;2024-03-04;1939;2024-03-02 23:43:11;110349002.32;5;0;2;0;3942;2
2024-03-07 19:20:00;2024-03-04;975;2024-03-02 10:54:54;43001888.48;7;3;5;3;8566;2
2024-03-07 19:20:00;2024-03-04;1941;2024-03-02 23:45:11;43001888.48;5;0;7;0;8566;2
2024-03-07 19:20:00;2024-03-04;217;2024-03-02 03:20:28;148188123.59;4;7;5;7;672;2
2024-03-07 19:20:00;2024-03-04;2038;2024-03-03 02:05:32;148188123.59;5;0;4;0;672;2
2024-03-07 19:20:00;2024-03-04;211;2024-03-02 03:16:40;151688315.94;3;1;5;1;4011;2
2024-03-07 19:20:00;2024-03-04;2187;2024-03-03 03:24:53;151688315.94;5;0;3;0;4011;2
2024-03-07 19:20:00;2024-03-04;464;2024-03-02 05:54:59;231092909.67;3;2;5;2;3286;2
2024-03-07 19:20:00;2024-03-04;2226;2024-03-03 03:47:09;231092909.67;5;0;3;0;3286;2
2024-03-07 19:20:00;2024-03-04;592;2024-03-02 07:07:41;182910950.97;2;1;5;1;4844;2
